,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
0,이용규,3,1,1,0,0,0,0,0.304,2020,06,02,한화,키움,홈,20200602WOHH02020
1,김문호,1,0,0,0,0,0,1,0.238,2020,06,02,한화,키움,홈,20200602WOHH02020
2,정은원,4,0,2,1,0,0,0,0.288,2020,06,02,한화,키움,홈,20200602WOHH02020
3,호잉,4,1,0,0,0,0,1,0.213,2020,06,02,한화,키움,홈,20200602WOHH02020
4,최진행,4,0,1,1,0,0,1,0.167,2020,06,02,한화,키움,홈,20200602WOHH02020
5,이성열,3,0,0,0,0,0,1,0.242,2020,06,02,한화,키움,홈,20200602WOHH02020
6,김회성,1,0,0,0,0,0,1,0.200,2020,06,02,한화,키움,홈,20200602WOHH02020
7,정진호,2,0,1,0,0,0,0,0.287,2020,06,02,한화,키움,홈,20200602WOHH02020
8,장진혁,2,0,0,0,0,0,0,0.156,2020,06,02,한화,키움,홈,20200602WOHH02020
9,송광민,2,0,1,0,0,0,0,0.213,2020,06,02,한화,키움,홈,20200602WOHH02020
10,조한민,2,0,1,0,0,0,0,0.200,2020,06,02,한화,키움,홈,20200602WOHH02020
11,이해창,2,0,0,0,0,0,1,0.200,2020,06,02,한화,키움,홈,20200602WOHH02020
12,최재훈,1,0,0,0,0,0,0,0.206,2020,06,02,한화,키움,홈,20200602WOHH02020
13,노시환,3,1,1,0,0,0,1,0.217,2020,06,02,한화,키움,홈,20200602WOHH02020
14,김혜성,4,2,3,2,0,2,0,0.304,2020,06,02,한화,키움,원정,20200602WOHH02020
15,김하성,4,1,1,0,0,2,0,0.237,2020,06,02,한화,키움,원정,20200602WOHH02020
16,김주형,0,1,0,0,0,0,0,0.231,2020,06,02,한화,키움,원정,20200602WOHH02020
17,이정후,4,3,2,1,0,1,0,0.365,2020,06,02,한화,키움,원정,20200602WOHH02020
18,허정협,1,1,1,0,0,0,0,0.400,2020,06,02,한화,키움,원정,20200602WOHH02020
19,박병호,3,3,2,3,1,2,1,0.227,2020,06,02,한화,키움,원정,20200602WOHH02020
20,김성민,0,0,0,0,0,0,0,0.000,2020,06,02,한화,키움,원정,20200602WOHH02020
21,서건창,1,1,1,1,0,0,0,0.329,2020,06,02,한화,키움,원정,20200602WOHH02020
22,양현,0,0,0,0,0,0,0,0.000,2020,06,02,한화,키움,원정,20200602WOHH02020
23,박동원,4,0,1,1,0,0,0,0.342,2020,06,02,한화,키움,원정,20200602WOHH02020
24,이지영,1,0,0,1,0,0,0,0.361,2020,06,02,한화,키움,원정,20200602WOHH02020
25,김웅빈,5,2,2,4,1,0,3,0.333,2020,06,02,한화,키움,원정,20200602WOHH02020
26,전병우,5,0,4,2,0,1,1,0.333,2020,06,02,한화,키움,원정,20200602WOHH02020
27,김규민,5,1,0,0,0,1,0,0.205,2020,06,02,한화,키움,원정,20200602WOHH02020
28,박준태,2,0,0,0,0,1,2,0.196,2020,06,02,한화,키움,원정,20200602WOHH02020
29,박정음,1,0,0,0,0,0,0,0.091,2020,06,02,한화,키움,원정,20200602WOHH02020
30,김호령,4,3,2,2,0,0,2,0.375,2020,06,03,KIA,롯데,홈,20200603LTHT02020
31,김선빈,1,1,1,2,0,3,0,0.359,2020,06,03,KIA,롯데,홈,20200603LTHT02020
32,김규성,0,0,0,0,0,0,0,0.125,2020,06,03,KIA,롯데,홈,20200603LTHT02020
33,터커,4,1,1,3,1,0,0,0.330,2020,06,03,KIA,롯데,홈,20200603LTHT02020
34,최원준,1,0,0,1,0,0,0,0.216,2020,06,03,KIA,롯데,홈,20200603LTHT02020
35,최형우,3,1,2,1,0,1,1,0.284,2020,06,03,KIA,롯데,홈,20200603LTHT02020
36,이정훈,1,0,0,0,0,0,0,0.000,2020,06,03,KIA,롯데,홈,20200603LTHT02020
37,나지완,4,2,2,0,0,0,0,0.341,2020,06,03,KIA,롯데,홈,20200603LTHT02020
38,이우성,1,0,0,0,0,0,0,0.053,2020,06,03,KIA,롯데,홈,20200603LTHT02020
39,유민상,5,0,1,0,0,0,1,0.362,2020,06,03,KIA,롯데,홈,20200603LTHT02020
40,백용환,4,2,2,2,0,1,1,0.270,2020,06,03,KIA,롯데,홈,20200603LTHT02020
41,황윤호,5,0,2,0,0,0,1,0.246,2020,06,03,KIA,롯데,홈,20200603LTHT02020
42,박찬호,4,1,1,0,0,1,0,0.264,2020,06,03,KIA,롯데,홈,20200603LTHT02020
43,민병헌,2,0,0,0,0,0,1,0.247,2020,06,03,KIA,롯데,원정,20200603LTHT02020
44,강로한,1,0,0,0,0,0,0,0.000,2020,06,03,KIA,롯데,원정,20200603LTHT02020
45,손아섭,4,1,1,0,0,0,0,0.322,2020,06,03,KIA,롯데,원정,20200603LTHT02020
46,전준우,2,0,0,0,0,0,0,0.294,2020,06,03,KIA,롯데,원정,20200603LTHT02020
47,허일,2,1,1,1,1,0,0,0.143,2020,06,03,KIA,롯데,원정,20200603LTHT02020
48,이대호,3,0,1,1,0,0,0,0.348,2020,06,03,KIA,롯데,원정,20200603LTHT02020
49,김동한,1,0,0,0,0,0,0,0.222,2020,06,03,KIA,롯데,원정,20200603LTHT02020
50,안치홍,4,0,0,0,0,0,1,0.260,2020,06,03,KIA,롯데,원정,20200603LTHT02020
51,오윤석,4,0,0,0,0,0,2,0.000,2020,06,03,KIA,롯데,원정,20200603LTHT02020
52,신본기,2,0,0,0,0,1,1,0.194,2020,06,03,KIA,롯데,원정,20200603LTHT02020
53,김준태,2,0,0,0,0,1,0,0.139,2020,06,03,KIA,롯데,원정,20200603LTHT02020
54,정보근,0,0,0,0,0,0,0,0.109,2020,06,03,KIA,롯데,원정,20200603LTHT02020
55,마차도,2,0,0,0,0,0,1,0.198,2020,06,03,KIA,롯데,원정,20200603LTHT02020
56,한동희,1,0,0,0,0,0,0,0.235,2020,06,03,KIA,롯데,원정,20200603LTHT02020
57,심우준,5,0,0,0,0,0,0,0.284,2020,06,03,KT,두산,홈,20200603OBKT02020
58,배정대,4,2,1,0,0,1,1,0.374,2020,06,03,KT,두산,홈,20200603OBKT02020
59,조용호,4,1,1,0,0,0,0,0.418,2020,06,03,KT,두산,홈,20200603OBKT02020
60,송민섭,1,0,0,0,0,0,0,0.000,2020,06,03,KT,두산,홈,20200603OBKT02020
61,로하스,5,1,3,3,1,0,1,0.417,2020,06,03,KT,두산,홈,20200603OBKT02020
62,박경수,4,1,3,1,0,0,0,0.312,2020,06,03,KT,두산,홈,20200603OBKT02020
63,장성우,4,1,2,0,0,0,1,0.307,2020,06,03,KT,두산,홈,20200603OBKT02020
64,황재균,4,1,2,3,1,0,0,0.310,2020,06,03,KT,두산,홈,20200603OBKT02020
65,문상철,4,0,0,0,0,0,0,0.276,2020,06,03,KT,두산,홈,20200603OBKT02020
66,천성호,3,0,2,0,0,0,0,0.667,2020,06,03,KT,두산,홈,20200603OBKT02020
67,유한준,1,0,0,0,0,0,0,0.286,2020,06,03,KT,두산,홈,20200603OBKT02020
68,정수빈,3,0,0,0,0,1,0,0.255,2020,06,03,KT,두산,원정,20200603OBKT02020
69,페르난데,4,0,1,0,0,0,0,0.456,2020,06,03,KT,두산,원정,20200603OBKT02020
70,오재일,3,0,1,0,0,1,0,0.375,2020,06,03,KT,두산,원정,20200603OBKT02020
71,김재환,3,0,0,0,0,1,2,0.275,2020,06,03,KT,두산,원정,20200603OBKT02020
72,김인태,0,1,0,0,0,0,0,0.083,2020,06,03,KT,두산,원정,20200603OBKT02020
73,최주환,3,0,0,0,0,0,0,0.253,2020,06,03,KT,두산,원정,20200603OBKT02020
74,오재원,1,0,0,0,0,0,0,0.280,2020,06,03,KT,두산,원정,20200603OBKT02020
75,김재호,3,0,0,0,0,0,0,0.329,2020,06,03,KT,두산,원정,20200603OBKT02020
76,류지혁,1,1,1,0,0,0,0,0.368,2020,06,03,KT,두산,원정,20200603OBKT02020
77,박건우,4,0,1,1,0,0,0,0.231,2020,06,03,KT,두산,원정,20200603OBKT02020
78,박세혁,2,0,0,0,0,0,0,0.297,2020,06,03,KT,두산,원정,20200603OBKT02020
79,정상호,2,0,2,1,0,0,0,0.179,2020,06,03,KT,두산,원정,20200603OBKT02020
80,이유찬,2,0,0,0,0,1,1,0.333,2020,06,03,KT,두산,원정,20200603OBKT02020
81,안권수,1,0,0,0,0,0,1,0.200,2020,06,03,KT,두산,원정,20200603OBKT02020
82,박민우,4,2,2,0,0,1,0,0.330,2020,06,03,NC,SK,홈,20200603SKNC02020
83,이명기,4,1,1,1,0,0,1,0.274,2020,06,03,NC,SK,홈,20200603SKNC02020
84,김성욱,1,0,0,0,0,0,1,0.167,2020,06,03,NC,SK,홈,20200603SKNC02020
85,나성범,4,2,3,2,1,1,1,0.327,2020,06,03,NC,SK,홈,20200603SKNC02020
86,양의지,5,0,1,0,0,0,0,0.301,2020,06,03,NC,SK,홈,20200603SKNC02020
87,박석민,3,0,1,1,0,1,0,0.288,2020,06,03,NC,SK,홈,20200603SKNC02020
88,강진성,3,1,1,1,0,1,1,0.444,2020,06,03,NC,SK,홈,20200603SKNC02020
89,노진혁,4,2,2,2,1,0,1,0.313,2020,06,03,NC,SK,홈,20200603SKNC02020
90,알테어,3,0,1,1,0,1,0,0.259,2020,06,03,NC,SK,홈,20200603SKNC02020
91,권희동,4,0,2,0,0,0,0,0.349,2020,06,03,NC,SK,홈,20200603SKNC02020
92,김태진,0,0,0,0,0,0,0,0.235,2020,06,03,NC,SK,홈,20200603SKNC02020
93,김강민,5,1,1,2,1,0,1,0.234,2020,06,03,NC,SK,원정,20200603SKNC02020
94,정의윤,5,0,2,1,0,0,1,0.286,2020,06,03,NC,SK,원정,20200603SKNC02020
95,최정,4,2,2,0,0,1,0,0.222,2020,06,03,NC,SK,원정,20200603SKNC02020
96,로맥,4,1,2,2,1,0,0,0.278,2020,06,03,NC,SK,원정,20200603SKNC02020
97,남태혁,3,0,1,1,0,0,1,0.333,2020,06,03,NC,SK,원정,20200603SKNC02020
98,오준혁,2,0,0,0,0,0,1,0.273,2020,06,03,NC,SK,원정,20200603SKNC02020
99,이흥련,2,0,1,0,0,2,0,0.313,2020,06,03,NC,SK,원정,20200603SKNC02020
100,노수광,1,0,0,0,0,0,0,0.327,2020,06,03,NC,SK,원정,20200603SKNC02020
101,김성현,4,0,0,0,0,0,0,0.150,2020,06,03,NC,SK,원정,20200603SKNC02020
102,정현,3,1,1,0,0,0,0,0.232,2020,06,03,NC,SK,원정,20200603SKNC02020
103,정진기,1,0,0,0,0,0,1,0.313,2020,06,03,NC,SK,원정,20200603SKNC02020
104,최준우,0,0,0,0,0,0,0,0.188,2020,06,03,NC,SK,원정,20200603SKNC02020
105,최지훈,4,1,1,0,0,0,0,0.320,2020,06,03,NC,SK,원정,20200603SKNC02020
106,이천웅,5,0,0,0,0,0,2,0.266,2020,06,03,LG,삼성,홈,20200603SSLG02020
107,백승현,0,0,0,0,0,0,0,0.400,2020,06,03,LG,삼성,홈,20200603SSLG02020
108,김현수,5,1,2,0,0,0,0,0.386,2020,06,03,LG,삼성,홈,20200603SSLG02020
109,채은성,5,0,3,0,0,0,1,0.330,2020,06,03,LG,삼성,홈,20200603SSLG02020
110,한석현,0,0,0,0,0,0,0,0.000,2020,06,03,LG,삼성,홈,20200603SSLG02020
111,라모스,3,0,0,1,0,1,2,0.360,2020,06,03,LG,삼성,홈,20200603SSLG02020
112,김민성,5,1,1,1,1,0,1,0.284,2020,06,03,LG,삼성,홈,20200603SSLG02020
113,정근우,4,2,2,0,0,0,0,0.237,2020,06,03,LG,삼성,홈,20200603SSLG02020
114,오지환,4,1,2,0,0,0,0,0.232,2020,06,03,LG,삼성,홈,20200603SSLG02020
115,유강남,4,1,2,2,1,0,1,0.239,2020,06,03,LG,삼성,홈,20200603SSLG02020
116,정주현,2,0,1,0,0,0,0,0.256,2020,06,03,LG,삼성,홈,20200603SSLG02020
117,박용택,1,0,1,1,0,0,0,0.270,2020,06,03,LG,삼성,홈,20200603SSLG02020
118,구본혁,0,0,0,0,0,0,0,0.143,2020,06,03,LG,삼성,홈,20200603SSLG02020
119,홍창기,1,0,0,0,0,0,0,0.150,2020,06,03,LG,삼성,홈,20200603SSLG02020
120,김상수,4,3,2,1,0,0,0,0.338,2020,06,03,LG,삼성,원정,20200603SSLG02020
121,김지찬,0,0,0,0,0,0,0,0.241,2020,06,03,LG,삼성,원정,20200603SSLG02020
122,박찬도,5,3,2,0,0,0,1,0.292,2020,06,03,LG,삼성,원정,20200603SSLG02020
123,살라디노,3,3,2,2,1,2,0,0.282,2020,06,03,LG,삼성,원정,20200603SSLG02020
124,이성규,0,0,0,0,0,0,0,0.200,2020,06,03,LG,삼성,원정,20200603SSLG02020
125,이원석,4,2,3,8,1,1,0,0.239,2020,06,03,LG,삼성,원정,20200603SSLG02020
126,최영진,0,0,0,0,0,0,0,0.273,2020,06,03,LG,삼성,원정,20200603SSLG02020
127,김헌곤,4,0,0,0,0,1,1,0.200,2020,06,03,LG,삼성,원정,20200603SSLG02020
128,김동엽,3,0,0,0,0,0,0,0.260,2020,06,03,LG,삼성,원정,20200603SSLG02020
129,이성곤,2,0,0,0,0,0,0,0.286,2020,06,03,LG,삼성,원정,20200603SSLG02020
130,이학주,4,0,1,1,0,1,2,0.206,2020,06,03,LG,삼성,원정,20200603SSLG02020
131,강민호,4,0,0,0,0,0,2,0.167,2020,06,03,LG,삼성,원정,20200603SSLG02020
132,김응민,0,0,0,0,0,0,0,0.179,2020,06,03,LG,삼성,원정,20200603SSLG02020
133,박승규,4,1,2,0,0,0,0,0.387,2020,06,03,LG,삼성,원정,20200603SSLG02020
134,이용규,4,0,1,0,0,0,1,0.300,2020,06,03,한화,키움,홈,20200603WOHH02020
135,정은원,3,1,1,0,0,1,0,0.289,2020,06,03,한화,키움,홈,20200603WOHH02020
136,호잉,4,1,1,2,1,0,1,0.215,2020,06,03,한화,키움,홈,20200603WOHH02020
137,이성열,4,0,1,0,0,0,1,0.242,2020,06,03,한화,키움,홈,20200603WOHH02020
138,김태균,4,0,1,0,0,0,1,0.121,2020,06,03,한화,키움,홈,20200603WOHH02020
139,정진호,4,0,1,0,0,0,1,0.286,2020,06,03,한화,키움,홈,20200603WOHH02020
140,송광민,2,0,1,0,0,0,0,0.220,2020,06,03,한화,키움,홈,20200603WOHH02020
141,김문호,1,0,0,0,0,0,0,0.233,2020,06,03,한화,키움,홈,20200603WOHH02020
142,김회성,0,0,0,0,0,0,0,0.200,2020,06,03,한화,키움,홈,20200603WOHH02020
143,이동훈,1,0,0,0,0,0,1,0.111,2020,06,03,한화,키움,홈,20200603WOHH02020
144,최재훈,3,0,0,0,0,0,0,0.197,2020,06,03,한화,키움,홈,20200603WOHH02020
145,이해창,1,0,0,0,0,0,0,0.192,2020,06,03,한화,키움,홈,20200603WOHH02020
146,노시환,2,0,0,0,0,1,0,0.208,2020,06,03,한화,키움,홈,20200603WOHH02020
147,서건창,4,1,0,0,0,1,0,0.315,2020,06,03,한화,키움,원정,20200603WOHH02020
148,김하성,4,2,3,1,0,1,0,0.258,2020,06,03,한화,키움,원정,20200603WOHH02020
149,이정후,5,1,1,0,0,0,1,0.356,2020,06,03,한화,키움,원정,20200603WOHH02020
150,박병호,4,1,1,1,0,0,1,0.228,2020,06,03,한화,키움,원정,20200603WOHH02020
151,박정음,1,0,1,0,0,0,0,0.167,2020,06,03,한화,키움,원정,20200603WOHH02020
152,박동원,4,0,1,0,0,1,0,0.337,2020,06,03,한화,키움,원정,20200603WOHH02020
153,김혜성,3,0,1,1,0,0,1,0.306,2020,06,03,한화,키움,원정,20200603WOHH02020
154,허정협,1,0,0,0,0,0,1,0.333,2020,06,03,한화,키움,원정,20200603WOHH02020
155,김주형,0,0,0,0,0,0,0,0.231,2020,06,03,한화,키움,원정,20200603WOHH02020
156,전병우,3,0,1,1,0,1,0,0.333,2020,06,03,한화,키움,원정,20200603WOHH02020
157,김규민,3,0,0,0,0,0,1,0.191,2020,06,03,한화,키움,원정,20200603WOHH02020
158,김웅빈,1,0,0,0,0,0,0,0.313,2020,06,03,한화,키움,원정,20200603WOHH02020
159,박준태,4,1,1,0,0,0,0,0.200,2020,06,03,한화,키움,원정,20200603WOHH02020
160,김호령,4,1,1,1,1,0,1,0.333,2020,06,04,KIA,롯데,홈,20200604LTHT02020
161,김선빈,3,0,0,0,0,0,0,0.347,2020,06,04,KIA,롯데,홈,20200604LTHT02020
162,김규성,1,0,1,1,0,0,0,0.222,2020,06,04,KIA,롯데,홈,20200604LTHT02020
163,터커,4,2,2,1,1,0,0,0.336,2020,06,04,KIA,롯데,홈,20200604LTHT02020
164,최원준,0,0,0,0,0,0,0,0.216,2020,06,04,KIA,롯데,홈,20200604LTHT02020
165,최형우,3,2,1,1,1,1,0,0.286,2020,06,04,KIA,롯데,홈,20200604LTHT02020
166,나지완,4,1,1,1,0,0,2,0.337,2020,06,04,KIA,롯데,홈,20200604LTHT02020
167,이우성,0,0,0,0,0,0,0,0.053,2020,06,04,KIA,롯데,홈,20200604LTHT02020
168,유민상,4,0,1,0,0,0,0,0.355,2020,06,04,KIA,롯데,홈,20200604LTHT02020
169,장영석,4,0,1,1,0,0,0,0.167,2020,06,04,KIA,롯데,홈,20200604LTHT02020
170,한승택,3,1,1,1,0,0,0,0.315,2020,06,04,KIA,롯데,홈,20200604LTHT02020
171,박찬호,3,0,0,0,0,0,0,0.257,2020,06,04,KIA,롯데,홈,20200604LTHT02020
172,손아섭,4,1,2,2,0,1,0,0.330,2020,06,04,KIA,롯데,원정,20200604LTHT02020
173,전준우,3,0,0,0,0,2,1,0.286,2020,06,04,KIA,롯데,원정,20200604LTHT02020
174,안치홍,5,0,1,0,0,0,1,0.257,2020,06,04,KIA,롯데,원정,20200604LTHT02020
175,이대호,4,0,0,0,0,0,0,0.333,2020,06,04,KIA,롯데,원정,20200604LTHT02020
176,허일,4,0,1,1,0,0,1,0.160,2020,06,04,KIA,롯데,원정,20200604LTHT02020
177,민병헌,4,0,1,0,0,0,2,0.248,2020,06,04,KIA,롯데,원정,20200604LTHT02020
178,오윤석,4,2,2,0,0,0,0,0.250,2020,06,04,KIA,롯데,원정,20200604LTHT02020
179,김준태,4,0,2,0,0,0,1,0.175,2020,06,04,KIA,롯데,원정,20200604LTHT02020
180,마차도,4,0,1,0,0,0,1,0.200,2020,06,04,KIA,롯데,원정,20200604LTHT02020
181,심우준,3,2,2,1,0,2,0,0.295,2020,06,04,KT,두산,홈,20200604OBKT02020
182,배정대,4,1,1,0,0,1,0,0.368,2020,06,04,KT,두산,홈,20200604OBKT02020
183,조용호,4,1,1,1,0,0,0,0.408,2020,06,04,KT,두산,홈,20200604OBKT02020
184,강민국,1,1,1,1,0,0,0,0.286,2020,06,04,KT,두산,홈,20200604OBKT02020
185,로하스,2,0,1,1,0,0,1,0.419,2020,06,04,KT,두산,홈,20200604OBKT02020
186,김민혁,2,0,1,1,0,1,1,0.197,2020,06,04,KT,두산,홈,20200604OBKT02020
187,박경수,1,0,0,0,0,0,1,0.308,2020,06,04,KT,두산,홈,20200604OBKT02020
188,박승욱,2,0,0,0,0,0,1,0.185,2020,06,04,KT,두산,홈,20200604OBKT02020
189,유한준,1,0,0,0,0,0,0,0.279,2020,06,04,KT,두산,홈,20200604OBKT02020
190,송민섭,0,0,0,1,0,0,0,0.000,2020,06,04,KT,두산,홈,20200604OBKT02020
191,장성우,1,0,0,0,0,0,1,0.303,2020,06,04,KT,두산,홈,20200604OBKT02020
192,강현우,3,0,0,0,0,1,1,0.238,2020,06,04,KT,두산,홈,20200604OBKT02020
193,황재균,5,1,2,0,0,0,1,0.315,2020,06,04,KT,두산,홈,20200604OBKT02020
194,문상철,5,1,2,1,0,0,1,0.294,2020,06,04,KT,두산,홈,20200604OBKT02020
195,천성호,3,1,0,0,0,1,1,0.333,2020,06,04,KT,두산,홈,20200604OBKT02020
196,박건우,5,2,2,0,0,1,1,0.240,2020,06,04,KT,두산,원정,20200604OBKT02020
197,페르난데,5,2,1,0,0,1,0,0.444,2020,06,04,KT,두산,원정,20200604OBKT02020
198,오재일,4,2,1,1,0,1,0,0.368,2020,06,04,KT,두산,원정,20200604OBKT02020
199,권민석,0,0,0,0,0,0,0,0.000,2020,06,04,KT,두산,원정,20200604OBKT02020
200,김재환,3,4,2,4,1,2,0,0.287,2020,06,04,KT,두산,원정,20200604OBKT02020
201,최주환,5,2,3,4,1,0,1,0.273,2020,06,04,KT,두산,원정,20200604OBKT02020
202,오재원,5,1,3,4,1,0,0,0.309,2020,06,04,KT,두산,원정,20200604OBKT02020
203,김재호,4,0,2,1,0,0,0,0.337,2020,06,04,KT,두산,원정,20200604OBKT02020
204,류지혁,1,0,0,0,0,0,0,0.350,2020,06,04,KT,두산,원정,20200604OBKT02020
205,박세혁,4,0,0,0,0,0,2,0.279,2020,06,04,KT,두산,원정,20200604OBKT02020
206,정상호,1,0,0,0,0,0,1,0.172,2020,06,04,KT,두산,원정,20200604OBKT02020
207,김인태,2,1,0,0,0,2,1,0.071,2020,06,04,KT,두산,원정,20200604OBKT02020
208,백동훈,1,0,0,0,0,0,0,0.000,2020,06,04,KT,두산,원정,20200604OBKT02020
209,박민우,3,1,0,0,0,0,0,0.320,2020,06,04,NC,SK,홈,20200604SKNC02020
210,김태진,1,0,0,0,0,1,0,0.229,2020,06,04,NC,SK,홈,20200604SKNC02020
211,권희동,1,3,0,0,0,4,0,0.344,2020,06,04,NC,SK,홈,20200604SKNC02020
212,노진혁,1,0,0,0,0,0,0,0.310,2020,06,04,NC,SK,홈,20200604SKNC02020
213,나성범,4,1,2,2,0,1,1,0.333,2020,06,04,NC,SK,홈,20200604SKNC02020
214,양의지,2,1,1,5,1,1,0,0.307,2020,06,04,NC,SK,홈,20200604SKNC02020
215,김태군,1,0,0,0,0,0,1,0.304,2020,06,04,NC,SK,홈,20200604SKNC02020
216,박석민,3,0,1,0,0,1,0,0.290,2020,06,04,NC,SK,홈,20200604SKNC02020
217,지석훈,1,0,0,0,0,0,0,0.000,2020,06,04,NC,SK,홈,20200604SKNC02020
218,강진성,3,0,1,0,0,0,0,0.439,2020,06,04,NC,SK,홈,20200604SKNC02020
219,이원재,1,0,0,0,0,0,1,0.207,2020,06,04,NC,SK,홈,20200604SKNC02020
220,알테어,3,2,1,1,1,0,0,0.261,2020,06,04,NC,SK,홈,20200604SKNC02020
221,이명기,1,1,1,0,0,0,0,0.282,2020,06,04,NC,SK,홈,20200604SKNC02020
222,김찬형,2,0,1,0,0,2,0,0.211,2020,06,04,NC,SK,홈,20200604SKNC02020
223,김성욱,5,1,2,2,0,0,0,0.217,2020,06,04,NC,SK,홈,20200604SKNC02020
224,노수광,4,0,1,0,0,0,2,0.322,2020,06,04,NC,SK,원정,20200604SKNC02020
225,최지훈,2,0,2,0,0,1,0,0.370,2020,06,04,NC,SK,원정,20200604SKNC02020
226,최정,3,0,0,0,0,0,1,0.214,2020,06,04,NC,SK,원정,20200604SKNC02020
227,최준우,1,0,0,0,0,0,1,0.176,2020,06,04,NC,SK,원정,20200604SKNC02020
228,로맥,1,0,0,0,0,1,1,0.275,2020,06,04,NC,SK,원정,20200604SKNC02020
229,남태혁,2,0,0,0,0,0,2,0.313,2020,06,04,NC,SK,원정,20200604SKNC02020
230,정진기,4,0,0,0,0,0,3,0.294,2020,06,04,NC,SK,원정,20200604SKNC02020
231,정의윤,3,0,1,0,0,0,1,0.288,2020,06,04,NC,SK,원정,20200604SKNC02020
232,오준혁,1,0,0,0,0,0,0,0.265,2020,06,04,NC,SK,원정,20200604SKNC02020
233,최항,3,0,1,0,0,1,1,0.222,2020,06,04,NC,SK,원정,20200604SKNC02020
234,이홍구,3,0,0,0,0,0,0,0.163,2020,06,04,NC,SK,원정,20200604SKNC02020
235,김강민,1,0,0,0,0,0,0,0.229,2020,06,04,NC,SK,원정,20200604SKNC02020
236,정현,2,0,0,0,0,1,0,0.224,2020,06,04,NC,SK,원정,20200604SKNC02020
237,이천웅,5,0,2,2,0,0,0,0.273,2020,06,04,LG,삼성,홈,20200604SSLG02020
238,김현수,4,1,1,0,0,0,0,0.381,2020,06,04,LG,삼성,홈,20200604SSLG02020
239,홍창기,1,0,0,0,0,0,0,0.143,2020,06,04,LG,삼성,홈,20200604SSLG02020
240,채은성,4,2,1,0,0,1,1,0.327,2020,06,04,LG,삼성,홈,20200604SSLG02020
241,라모스,5,1,2,0,0,0,1,0.363,2020,06,04,LG,삼성,홈,20200604SSLG02020
242,김용의,0,0,0,0,0,0,0,0.333,2020,06,04,LG,삼성,홈,20200604SSLG02020
243,김민성,3,1,2,2,0,0,0,0.299,2020,06,04,LG,삼성,홈,20200604SSLG02020
244,구본혁,1,1,0,0,0,0,0,0.125,2020,06,04,LG,삼성,홈,20200604SSLG02020
245,박용택,2,1,1,2,0,0,0,0.276,2020,06,04,LG,삼성,홈,20200604SSLG02020
246,정근우,4,1,1,0,0,0,0,0.238,2020,06,04,LG,삼성,홈,20200604SSLG02020
247,정주현,0,0,0,0,0,0,0,0.256,2020,06,04,LG,삼성,홈,20200604SSLG02020
248,유강남,4,3,3,4,1,0,1,0.267,2020,06,04,LG,삼성,홈,20200604SSLG02020
249,이성우,0,0,0,0,0,0,0,0.417,2020,06,04,LG,삼성,홈,20200604SSLG02020
250,오지환,4,0,1,1,0,0,1,0.233,2020,06,04,LG,삼성,홈,20200604SSLG02020
251,백승현,0,0,0,0,0,0,0,0.400,2020,06,04,LG,삼성,홈,20200604SSLG02020
252,김상수,3,0,0,0,0,1,1,0.325,2020,06,04,LG,삼성,원정,20200604SSLG02020
253,박찬도,4,0,0,0,0,0,2,0.269,2020,06,04,LG,삼성,원정,20200604SSLG02020
254,살라디노,2,0,0,0,0,1,0,0.274,2020,06,04,LG,삼성,원정,20200604SSLG02020
255,김동엽,1,0,0,0,0,0,0,0.258,2020,06,04,LG,삼성,원정,20200604SSLG02020
256,이원석,2,0,1,0,0,0,1,0.245,2020,06,04,LG,삼성,원정,20200604SSLG02020
257,이성규,2,0,0,0,0,0,1,0.189,2020,06,04,LG,삼성,원정,20200604SSLG02020
258,이학주,3,0,0,0,0,0,3,0.197,2020,06,04,LG,삼성,원정,20200604SSLG02020
259,김지찬,1,0,1,0,0,0,0,0.267,2020,06,04,LG,삼성,원정,20200604SSLG02020
260,이성곤,4,0,1,0,0,0,2,0.278,2020,06,04,LG,삼성,원정,20200604SSLG02020
261,김헌곤,2,0,0,0,0,0,1,0.194,2020,06,04,LG,삼성,원정,20200604SSLG02020
262,최영진,1,0,0,0,0,1,0,0.250,2020,06,04,LG,삼성,원정,20200604SSLG02020
263,강민호,2,0,0,0,0,0,0,0.161,2020,06,04,LG,삼성,원정,20200604SSLG02020
264,김응민,2,0,0,0,0,0,1,0.167,2020,06,04,LG,삼성,원정,20200604SSLG02020
265,박승규,3,0,1,0,0,0,0,0.382,2020,06,04,LG,삼성,원정,20200604SSLG02020
266,이용규,4,0,1,0,0,0,0,0.297,2020,06,04,한화,키움,홈,20200604WOHH02020
267,정은원,4,1,2,0,0,0,0,0.299,2020,06,04,한화,키움,홈,20200604WOHH02020
268,호잉,4,0,1,0,0,0,0,0.217,2020,06,04,한화,키움,홈,20200604WOHH02020
269,이성열,4,0,0,0,0,0,2,0.233,2020,06,04,한화,키움,홈,20200604WOHH02020
270,김태균,4,0,0,0,0,0,1,0.108,2020,06,04,한화,키움,홈,20200604WOHH02020
271,최진행,2,0,0,0,0,0,1,0.125,2020,06,04,한화,키움,홈,20200604WOHH02020
272,정진호,2,1,1,0,0,0,0,0.290,2020,06,04,한화,키움,홈,20200604WOHH02020
273,김회성,3,1,1,0,0,0,1,0.231,2020,06,04,한화,키움,홈,20200604WOHH02020
