,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
1657,유희관,2,5,7,7,2,0,2,13,11,48,17.0,3.0,6.0,0.0,7.11,2018,07,12,KT,두산,원정,20180712OBKT02018
1658,이영하,3,5,2,2,0,1,2,13,13,42,28.0,3.0,1.0,0.0,5.86,2018,07,12,KT,두산,원정,20180712OBKT02018
1659,이현호,0 ⅔,2,2,2,1,1,0,5,4,19,7.0,0.0,0.0,1.0,4.5,2018,07,12,KT,두산,원정,20180712OBKT02018
1660,홍상삼,1 ⅓,1,0,0,2,2,0,6,4,25,12.0,0.0,0.0,0.0,0.79,2018,07,12,KT,두산,원정,20180712OBKT02018
1661,김강률,1,1,0,0,0,1,0,4,4,10,38.0,4.0,0.0,6.0,5.23,2018,07,12,KT,두산,원정,20180712OBKT02018
1662,차우찬,5 ⅔,8,7,7,4,1,1,29,25,114,18.0,7.0,7.0,0.0,5.67,2018,07,12,LG,SSG,홈,20180712SKLG02018
1663,신정락,1 ⅓,0,0,0,0,3,0,4,4,12,22.0,0.0,0.0,0.0,5.81,2018,07,12,LG,SSG,홈,20180712SKLG02018
1664,김지용,0 ⅔,1,0,0,0,0,0,3,3,7,42.0,5.0,6.0,1.0,5.4,2018,07,12,LG,SSG,홈,20180712SKLG02018
1665,진해수,0 ⅓,0,0,0,1,0,0,2,1,12,37.0,2.0,2.0,0.0,6.75,2018,07,12,LG,SSG,홈,20180712SKLG02018
1666,정찬헌,1,0,0,0,0,2,0,3,3,17,41.0,4.0,3.0,19.0,3.64,2018,07,12,LG,SSG,홈,20180712SKLG02018
1667,박종훈,3,2,3,3,4,0,0,14,10,62,17.0,9.0,4.0,0.0,4.35,2018,07,12,LG,SSG,원정,20180712SKLG02018
1668,김태훈,3,0,0,0,0,5,0,8,8,38,33.0,5.0,3.0,0.0,3.84,2018,07,12,LG,SSG,원정,20180712SKLG02018
1669,서진용,0 ⅔,2,1,1,1,0,1,5,4,14,32.0,3.0,2.0,1.0,4.75,2018,07,12,LG,SSG,원정,20180712SKLG02018
1670,정영일,0 ⅔,1,0,0,2,0,0,5,3,19,25.0,1.0,0.0,0.0,5.32,2018,07,12,LG,SSG,원정,20180712SKLG02018
1671,채병용,0 ⅔,0,0,0,1,0,0,3,2,12,9.0,1.0,0.0,0.0,4.35,2018,07,12,LG,SSG,원정,20180712SKLG02018
1672,신재웅,1,0,0,0,0,1,0,3,3,17,34.0,1.0,2.0,7.0,1.67,2018,07,12,LG,SSG,원정,20180712SKLG02018
1673,휠러,5,3,1,1,4,2,0,20,16,84,19.0,3.0,9.0,0.0,5.13,2018,07,12,한화,키움,홈,20180712WOHH02018
1674,김재영,1 ⅓,1,0,0,0,1,0,5,5,17,17.0,6.0,2.0,0.0,5.18,2018,07,12,한화,키움,홈,20180712WOHH02018
1675,김범수,0 ⅓,0,0,0,0,0,0,1,1,1,28.0,3.0,1.0,0.0,6.52,2018,07,12,한화,키움,홈,20180712WOHH02018
1676,이태양,1 ⅓,0,0,0,0,1,0,4,4,14,36.0,2.0,0.0,0.0,2.65,2018,07,12,한화,키움,홈,20180712WOHH02018
1677,정우람,1,1,0,0,0,1,0,4,4,9,36.0,4.0,0.0,27.0,1.3,2018,07,12,한화,키움,홈,20180712WOHH02018
1678,신재영,4 ⅓,7,2,2,2,2,1,21,19,77,16.0,5.0,6.0,0.0,6.9,2018,07,12,한화,키움,원정,20180712WOHH02018
1679,김동준,0 ⅔,1,1,1,1,0,0,4,3,15,25.0,2.0,1.0,2.0,3.77,2018,07,12,한화,키움,원정,20180712WOHH02018
1680,양현,0 ⅔,1,0,0,1,0,0,3,2,15,22.0,1.0,0.0,0.0,2.25,2018,07,12,한화,키움,원정,20180712WOHH02018
1681,이승호,1 ⅓,2,1,1,1,1,0,6,5,17,11.0,0.0,1.0,0.0,5.68,2018,07,12,한화,키움,원정,20180712WOHH02018
1682,오주원,1,1,0,0,0,2,0,4,4,17,37.0,0.0,3.0,0.0,5.58,2018,07,12,한화,키움,원정,20180712WOHH02018
1683,피어밴드,5,8,6,6,2,5,2,24,22,89,15.0,3.0,6.0,0.0,4.56,2018,07,17,KT,한화,홈,20180717HHKT02018
1684,고창성,2,1,0,0,1,1,0,7,6,26,23.0,1.0,0.0,0.0,5.96,2018,07,17,KT,한화,홈,20180717HHKT02018
1685,류희운,0 ⅔,2,2,2,2,1,0,6,4,25,22.0,1.0,1.0,0.0,4.63,2018,07,17,KT,한화,홈,20180717HHKT02018
1686,홍성용,0 ⅓,1,0,0,0,0,0,1,1,5,32.0,1.0,0.0,0.0,4.85,2018,07,17,KT,한화,홈,20180717HHKT02018
1687,주권,1,0,0,0,0,1,0,3,3,8,21.0,1.0,8.0,0.0,9.61,2018,07,17,KT,한화,홈,20180717HHKT02018
1688,샘슨,5,6,1,1,4,4,1,24,20,119,20.0,10.0,6.0,0.0,4.23,2018,07,17,KT,한화,원정,20180717HHKT02018
1689,송은범,1,1,0,0,0,0,0,3,3,8,41.0,4.0,3.0,1.0,2.81,2018,07,17,KT,한화,원정,20180717HHKT02018
1690,김범수,0 ⅔,0,0,0,0,1,0,2,2,9,29.0,3.0,1.0,0.0,6.3,2018,07,17,KT,한화,원정,20180717HHKT02018
1691,서균,0 ⅓,0,0,0,0,0,0,2,2,8,42.0,1.0,1.0,1.0,3.58,2018,07,17,KT,한화,원정,20180717HHKT02018
1692,안영명,1,0,0,0,0,1,0,3,3,12,30.0,4.0,2.0,0.0,5.49,2018,07,17,KT,한화,원정,20180717HHKT02018
1693,박상원,1,1,0,0,1,1,0,5,4,20,39.0,2.0,1.0,0.0,1.91,2018,07,17,KT,한화,원정,20180717HHKT02018
1694,해커,5 ⅔,10,5,5,1,3,2,27,25,104,3.0,0.0,2.0,0.0,7.2,2018,07,17,키움,LG,홈,20180717LGWO02018
1695,이승호,1 ⅓,1,0,0,1,1,0,6,5,24,12.0,0.0,1.0,0.0,5.14,2018,07,17,키움,LG,홈,20180717LGWO02018
1696,이보근,1,1,0,0,0,2,0,4,4,20,40.0,4.0,4.0,0.0,4.58,2018,07,17,키움,LG,홈,20180717LGWO02018
1697,김성민,0,3,4,2,1,0,0,5,4,25,32.0,2.0,1.0,0.0,7.57,2018,07,17,키움,LG,홈,20180717LGWO02018
1698,윤영삼,1,1,0,0,1,0,0,4,3,12,5.0,1.0,0.0,1.0,3.38,2018,07,17,키움,LG,홈,20180717LGWO02018
1699,윌슨,6,7,2,2,5,2,0,27,22,96,19.0,8.0,3.0,0.0,3.01,2018,07,17,키움,LG,원정,20180717LGWO02018
1700,고우석,1 ⅔,1,0,0,0,1,0,6,6,28,31.0,1.0,1.0,0.0,4.71,2018,07,17,키움,LG,원정,20180717LGWO02018
1701,진해수,0 ⅓,0,0,0,0,0,0,1,1,4,38.0,2.0,2.0,0.0,6.67,2018,07,17,키움,LG,원정,20180717LGWO02018
1702,김지용,1,1,1,1,0,1,1,4,4,21,43.0,5.0,6.0,1.0,5.48,2018,07,17,키움,LG,원정,20180717LGWO02018
1703,후랭코프,2 ⅓,8,7,7,3,2,0,17,13,65,19.0,13.0,2.0,0.0,3.81,2018,07,17,두산,롯데,홈,20180717LTOB02018
1704,이영하,3 ⅔,2,1,1,1,2,0,14,12,51,29.0,3.0,1.0,0.0,5.67,2018,07,17,두산,롯데,홈,20180717LTOB02018
1705,이현,0 ⅓,1,0,0,0,0,0,2,2,2,27.0,1.0,0.0,0.0,4.76,2018,07,17,두산,롯데,홈,20180717LTOB02018
1706,김강률,0 ⅔,0,0,0,1,2,0,3,2,14,39.0,4.0,0.0,6.0,5.14,2018,07,17,두산,롯데,홈,20180717LTOB02018
1707,홍상삼,1,3,2,2,1,1,0,6,5,22,13.0,0.0,0.0,0.0,2.19,2018,07,17,두산,롯데,홈,20180717LTOB02018
1708,이현호,1,3,2,2,0,0,0,6,6,24,8.0,0.0,0.0,1.0,5.73,2018,07,17,두산,롯데,홈,20180717LTOB02018
1709,레일리,5 ⅓,8,5,5,3,6,0,27,24,105,18.0,5.0,8.0,0.0,4.68,2018,07,17,두산,롯데,원정,20180717LTOB02018
1710,노경은,0 ⅓,2,0,0,0,0,0,3,3,9,19.0,3.0,5.0,0.0,4.46,2018,07,17,두산,롯데,원정,20180717LTOB02018
1711,고효준,0,0,0,0,1,0,0,1,0,5,18.0,2.0,2.0,0.0,5.54,2018,07,17,두산,롯데,원정,20180717LTOB02018
1712,오현택,1 ⅓,0,0,0,0,2,0,4,4,18,42.0,2.0,2.0,0.0,2.57,2018,07,17,두산,롯데,원정,20180717LTOB02018
1713,이명우,1,1,0,0,0,0,0,4,4,12,39.0,0.0,0.0,0.0,5.51,2018,07,17,두산,롯데,원정,20180717LTOB02018
1714,구승민,1,1,1,1,0,0,1,4,4,12,34.0,3.0,1.0,0.0,3.95,2018,07,17,두산,롯데,원정,20180717LTOB02018
1715,문승원,4,7,2,2,3,2,0,20,17,79,18.0,4.0,6.0,0.0,4.73,2018,07,17,SSG,NC,홈,20180717NCSK02018
1716,김태훈,2,2,0,0,0,3,0,7,7,29,34.0,6.0,3.0,0.0,3.71,2018,07,17,SSG,NC,홈,20180717NCSK02018
1717,서진용,1,1,2,2,1,1,1,5,4,17,33.0,3.0,2.0,1.0,5.11,2018,07,17,SSG,NC,홈,20180717NCSK02018
1718,박희수,1,1,0,0,0,1,0,4,4,23,20.0,1.0,0.0,0.0,0.89,2018,07,17,SSG,NC,홈,20180717NCSK02018
1719,전유수,1,1,0,0,1,1,0,5,4,27,13.0,0.0,1.0,0.0,5.87,2018,07,17,SSG,NC,홈,20180717NCSK02018
1720,베렛,4 ⅔,6,4,4,4,1,2,23,18,106,16.0,3.0,6.0,0.0,5.38,2018,07,17,SSG,NC,원정,20180717NCSK02018
1721,김진성,1 ⅓,1,1,1,0,2,1,5,5,16,24.0,2.0,2.0,0.0,9.93,2018,07,17,SSG,NC,원정,20180717NCSK02018
1722,강윤구,0 ⅔,1,2,1,1,0,1,4,2,16,41.0,4.0,0.0,0.0,6.29,2018,07,17,SSG,NC,원정,20180717NCSK02018
1723,유원상,0 ⅓,0,0,0,0,0,0,1,1,6,34.0,0.0,3.0,0.0,6.57,2018,07,17,SSG,NC,원정,20180717NCSK02018
1724,윤강민,0 ⅔,2,3,3,3,0,0,7,4,30,6.0,0.0,0.0,0.0,17.47,2018,07,17,SSG,NC,원정,20180717NCSK02018
1725,김건태,0 ⅓,0,0,0,1,0,0,2,1,4,10.0,1.0,1.0,0.0,5.82,2018,07,17,SSG,NC,원정,20180717NCSK02018
1726,양현종,7,9,3,3,0,6,0,30,30,100,19.0,9.0,7.0,0.0,3.5,2018,07,17,KIA,삼성,홈,20180717SSHT02018
1727,임창용,1,0,0,0,0,2,0,3,3,13,25.0,2.0,1.0,4.0,2.7,2018,07,17,KIA,삼성,홈,20180717SSHT02018
1728,윤석민,1,0,0,0,0,1,0,3,3,12,10.0,0.0,3.0,4.0,7.77,2018,07,17,KIA,삼성,홈,20180717SSHT02018
1729,보니야,5 ⅓,7,2,2,1,3,1,23,22,100,19.0,5.0,6.0,0.0,4.76,2018,07,17,KIA,삼성,원정,20180717SSHT02018
1730,최충연,1 ⅔,1,1,1,0,3,0,6,6,24,44.0,2.0,6.0,2.0,4.67,2018,07,17,KIA,삼성,원정,20180717SSHT02018
1731,장필준,0 ⅓,2,3,3,3,1,0,6,3,24,36.0,2.0,4.0,6.0,4.54,2018,07,17,KIA,삼성,원정,20180717SSHT02018
1732,이승현,0 ⅔,0,0,0,0,1,0,2,1,14,3.0,1.0,0.0,0.0,9.82,2018,07,17,KIA,삼성,원정,20180717SSHT02018
1733,니퍼트,7,9,2,2,2,11,0,30,28,120,18.0,6.0,5.0,0.0,4.35,2018,07,18,KT,한화,홈,20180718HHKT02018
1734,윤근영,0 ⅔,1,0,0,0,2,0,3,3,14,11.0,0.0,0.0,0.0,3.6,2018,07,18,KT,한화,홈,20180718HHKT02018
1735,이종혁,0 ⅓,1,0,0,0,0,0,1,1,7,27.0,0.0,4.0,1.0,4.45,2018,07,18,KT,한화,홈,20180718HHKT02018
1736,김재윤,2,1,0,0,1,4,0,8,6,37,34.0,5.0,0.0,6.0,3.9,2018,07,18,KT,한화,홈,20180718HHKT02018
1737,주권,1,0,0,0,0,0,0,3,3,14,22.0,1.0,8.0,0.0,9.45,2018,07,18,KT,한화,홈,20180718HHKT02018
1738,홍성용,0 ⅔,1,0,0,0,0,0,3,3,13,33.0,1.0,0.0,0.0,4.75,2018,07,18,KT,한화,홈,20180718HHKT02018
1739,고창성,0 ⅓,0,0,0,0,1,0,1,1,6,24.0,2.0,0.0,0.0,5.88,2018,07,18,KT,한화,홈,20180718HHKT02018
1740,윤규진,6,7,1,1,1,5,1,25,24,106,11.0,2.0,3.0,0.0,3.9,2018,07,18,KT,한화,원정,20180718HHKT02018
1741,서균,0 ⅓,0,0,0,0,1,0,1,1,10,43.0,1.0,1.0,1.0,3.54,2018,07,18,KT,한화,원정,20180718HHKT02018
1742,이태양,1 ⅔,2,1,1,0,1,0,7,7,30,37.0,2.0,0.0,0.0,2.73,2018,07,18,KT,한화,원정,20180718HHKT02018
1743,송은범,0 ⅓,1,0,0,0,0,0,2,2,4,42.0,4.0,3.0,1.0,2.79,2018,07,18,KT,한화,원정,20180718HHKT02018
1744,김범수,1 ⅓,0,0,0,0,1,0,3,3,12,30.0,3.0,1.0,0.0,5.91,2018,07,18,KT,한화,원정,20180718HHKT02018
1745,안영명,0 ⅔,1,0,0,1,2,0,4,3,25,31.0,4.0,2.0,0.0,5.4,2018,07,18,KT,한화,원정,20180718HHKT02018
1746,박상원,0 ⅔,0,0,0,0,2,0,2,2,13,40.0,2.0,1.0,0.0,1.87,2018,07,18,KT,한화,원정,20180718HHKT02018
1747,정우람,0 ⅓,2,2,2,0,1,1,3,3,16,37.0,4.0,1.0,27.0,1.8,2018,07,18,KT,한화,원정,20180718HHKT02018
1748,브리검,6,5,3,3,5,6,0,28,23,109,19.0,5.0,5.0,0.0,3.77,2018,07,18,키움,LG,홈,20180718LGWO02018
1749,오주원,1,0,0,0,0,1,0,3,3,11,38.0,0.0,3.0,0.0,5.4,2018,07,18,키움,LG,홈,20180718LGWO02018
1750,김동준,0,2,3,3,1,0,0,3,2,10,26.0,2.0,1.0,2.0,4.4,2018,07,18,키움,LG,홈,20180718LGWO02018
1751,김상수,1,2,1,1,0,1,1,5,5,12,37.0,1.0,2.0,8.0,4.82,2018,07,18,키움,LG,홈,20180718LGWO02018
1752,양현,1,2,1,1,1,0,0,6,5,26,23.0,1.0,0.0,0.0,2.52,2018,07,18,키움,LG,홈,20180718LGWO02018
1753,차우찬,4,7,6,6,4,5,2,22,16,94,19.0,7.0,7.0,0.0,5.95,2018,07,18,키움,LG,원정,20180718LGWO02018
1754,신정락,2,0,0,0,0,1,0,6,6,25,23.0,0.0,0.0,0.0,5.4,2018,07,18,키움,LG,원정,20180718LGWO02018
1755,이동현,1,0,0,0,0,1,0,3,3,11,29.0,2.0,1.0,0.0,5.46,2018,07,18,키움,LG,원정,20180718LGWO02018
1756,고우석,0 ⅔,1,0,0,0,1,0,3,3,10,32.0,1.0,1.0,0.0,4.64,2018,07,18,키움,LG,원정,20180718LGWO02018
1757,진해수,0,1,0,0,0,0,0,1,1,5,39.0,2.0,2.0,0.0,6.67,2018,07,18,키움,LG,원정,20180718LGWO02018
1758,정찬헌,1 ⅓,2,1,1,0,1,0,6,6,14,42.0,4.0,3.0,20.0,3.74,2018,07,18,키움,LG,원정,20180718LGWO02018
1759,린드블럼,8,7,2,2,1,4,0,31,30,111,19.0,12.0,2.0,0.0,2.74,2018,07,18,두산,롯데,홈,20180718LTOB02018
1760,함덕주,1,1,2,2,1,2,1,5,4,22,41.0,5.0,2.0,18.0,2.78,2018,07,18,두산,롯데,홈,20180718LTOB02018
1761,듀브론트,7,6,2,2,4,4,1,30,25,109,18.0,5.0,6.0,0.0,4.4,2018,07,18,두산,롯데,원정,20180718LTOB02018
1762,이명우,0,1,1,1,0,0,0,1,1,5,40.0,0.0,1.0,0.0,5.79,2018,07,18,두산,롯데,원정,20180718LTOB02018
1763,오현택,0 ⅓,2,2,2,0,0,1,3,3,12,43.0,2.0,2.0,0.0,2.98,2018,07,18,두산,롯데,원정,20180718LTOB02018
1764,진명호,0 ⅔,0,0,0,0,0,0,2,2,4,41.0,4.0,3.0,1.0,3.43,2018,07,18,두산,롯데,원정,20180718LTOB02018
1765,박종훈,6 ⅓,8,4,4,1,6,0,27,25,98,18.0,9.0,5.0,0.0,4.44,2018,07,18,SSG,NC,홈,20180718NCSK02018
1766,채병용,0 ⅔,0,0,0,0,0,0,2,2,7,10.0,1.0,0.0,0.0,4.09,2018,07,18,SSG,NC,홈,20180718NCSK02018
1767,윤희상,2,0,0,0,0,2,0,6,6,18,26.0,0.0,0.0,1.0,5.87,2018,07,18,SSG,NC,홈,20180718NCSK02018
1768,이재학,5 ⅔,7,3,2,4,4,0,25,21,116,19.0,3.0,9.0,0.0,4.06,2018,07,18,SSG,NC,원정,20180718NCSK02018
1769,김진성,0 ⅓,1,0,0,0,0,0,2,2,12,25.0,3.0,2.0,0.0,9.78,2018,07,18,SSG,NC,원정,20180718NCSK02018
1770,강윤구,1,0,0,0,0,3,0,3,3,9,42.0,4.0,0.0,0.0,6.04,2018,07,18,SSG,NC,원정,20180718NCSK02018
1771,원종현,1,2,0,0,0,0,0,5,5,21,37.0,0.0,4.0,1.0,5.67,2018,07,18,SSG,NC,원정,20180718NCSK02018
1772,이민호,1,3,0,0,0,1,0,6,6,27,32.0,2.0,1.0,10.0,3.71,2018,07,18,SSG,NC,원정,20180718NCSK02018
1773,헥터,5,10,6,6,0,1,2,26,25,93,19.0,8.0,6.0,0.0,4.64,2018,07,18,KIA,삼성,홈,20180718SSHT02018
1774,유승철,1,1,0,0,0,0,0,4,3,12,27.0,1.0,0.0,1.0,3.12,2018,07,18,KIA,삼성,홈,20180718SSHT02018
1775,황인준,2,2,1,1,0,0,1,7,7,20,18.0,0.0,0.0,0.0,3.54,2018,07,18,KIA,삼성,홈,20180718SSHT02018
1776,김세현,1,0,0,0,0,0,0,3,3,12,22.0,1.0,6.0,4.0,10.61,2018,07,18,KIA,삼성,홈,20180718SSHT02018
1777,양창섭,6 ⅔,3,1,1,3,3,0,26,22,99,8.0,3.0,2.0,0.0,4.89,2018,07,18,KIA,삼성,원정,20180718SSHT02018
1778,우규민,1 ⅓,1,0,0,1,1,0,5,4,24,27.0,0.0,0.0,0.0,3.31,2018,07,18,KIA,삼성,원정,20180718SSHT02018
1779,박근홍,1,1,0,0,0,2,0,4,4,20,15.0,2.0,0.0,0.0,4.4,2018,07,18,KIA,삼성,원정,20180718SSHT02018
1780,고영표,6,10,6,5,1,5,0,28,27,120,19.0,5.0,8.0,0.0,4.62,2018,07,19,KT,한화,홈,20180719HHKT02018
1781,윤근영,1,3,1,1,0,2,0,7,7,29,12.0,1.0,0.0,0.0,4.09,2018,07,19,KT,한화,홈,20180719HHKT02018
1782,이종혁,0 ⅓,0,0,0,0,0,0,1,1,7,28.0,0.0,4.0,1.0,4.4,2018,07,19,KT,한화,홈,20180719HHKT02018
1783,홍성용,0 ⅔,0,0,0,0,0,0,2,1,9,34.0,1.0,0.0,0.0,4.65,2018,07,19,KT,한화,홈,20180719HHKT02018
1784,김재윤,1,2,0,0,0,2,0,5,5,16,35.0,5.0,0.0,7.0,3.78,2018,07,19,KT,한화,홈,20180719HHKT02018
1785,김재영,6,9,7,6,2,7,1,26,23,97,18.0,6.0,3.0,0.0,5.42,2018,07,19,KT,한화,원정,20180719HHKT02018
1786,송은범,0 ⅔,1,1,1,2,0,0,5,2,13,43.0,4.0,3.0,1.0,2.94,2018,07,19,KT,한화,원정,20180719HHKT02018
1787,서균,1 ⅓,0,0,0,2,1,0,5,3,23,44.0,1.0,1.0,1.0,3.38,2018,07,19,KT,한화,원정,20180719HHKT02018
1788,최원태,3,9,7,7,1,4,1,19,18,78,19.0,11.0,7.0,0.0,4.24,2018,07,19,키움,LG,홈,20180719LGWO02018
1789,김성민,3 ⅔,4,1,1,0,4,0,15,15,44,33.0,2.0,1.0,0.0,6.97,2018,07,19,키움,LG,홈,20180719LGWO02018
1790,윤영삼,2 ⅓,0,0,0,0,0,0,7,7,23,6.0,1.0,0.0,1.0,2.61,2018,07,19,키움,LG,홈,20180719LGWO02018
1791,임찬규,7,6,3,3,0,8,2,27,27,105,18.0,10.0,6.0,0.0,5.23,2018,07,19,키움,LG,원정,20180719LGWO02018
1792,김지용,2,0,0,0,0,2,0,5,5,16,44.0,5.0,6.0,1.0,5.24,2018,07,19,키움,LG,원정,20180719LGWO02018
1793,유희관,6,5,1,1,0,2,0,23,23,81,18.0,4.0,6.0,0.0,6.72,2018,07,19,두산,롯데,홈,20180719LTOB02018
1794,박치국,1 ⅓,1,0,0,0,2,0,5,5,13,48.0,1.0,5.0,3.0,3.14,2018,07,19,두산,롯데,홈,20180719LTOB02018
1795,김승회,1 ⅔,0,0,0,0,3,0,5,5,16,29.0,1.0,1.0,1.0,3.38,2018,07,19,두산,롯데,홈,20180719LTOB02018
1796,김원중,7,9,3,3,1,6,1,28,26,106,19.0,4.0,4.0,0.0,6.63,2018,07,19,두산,롯데,원정,20180719LTOB02018
1797,이명우,0 ⅓,2,2,2,0,0,0,3,2,7,41.0,0.0,1.0,0.0,6.27,2018,07,19,두산,롯데,원정,20180719LTOB02018
1798,장시환,0 ⅔,3,2,2,1,2,0,6,5,25,30.0,1.0,0.0,0.0,4.81,2018,07,19,두산,롯데,원정,20180719LTOB02018
1799,산체스,7,7,0,0,0,4,0,25,25,96,19.0,8.0,3.0,0.0,3.2,2018,07,19,SSG,NC,홈,20180719NCSK02018
1800,정영일,1,0,0,0,1,0,0,4,3,22,26.0,1.0,0.0,0.0,5.11,2018,07,19,SSG,NC,홈,20180719NCSK02018
1801,신재웅,1,0,0,0,0,2,0,3,3,10,35.0,1.0,2.0,8.0,1.62,2018,07,19,SSG,NC,홈,20180719NCSK02018
1802,왕웨이중,5 ⅔,7,3,3,2,7,1,24,22,112,17.0,6.0,7.0,0.0,3.74,2018,07,19,SSG,NC,원정,20180719NCSK02018
1803,유원상,1,2,0,0,2,0,0,7,5,29,35.0,0.0,3.0,0.0,6.41,2018,07,19,SSG,NC,원정,20180719NCSK02018
1804,김건태,0 ⅔,0,0,0,0,0,0,2,2,10,11.0,1.0,1.0,0.0,5.64,2018,07,19,SSG,NC,원정,20180719NCSK02018
1805,심규범,0 ⅔,1,0,0,0,0,0,3,3,9,1.0,0.0,0.0,0.0,0.0,2018,07,19,SSG,NC,원정,20180719NCSK02018
1806,임기영,3 ⅓,6,5,5,2,1,3,17,15,65,16.0,5.0,8.0,0.0,5.98,2018,07,19,KIA,삼성,홈,20180719SSHT02018
1807,문경찬,2 ⅔,2,0,0,0,2,0,10,10,30,15.0,0.0,0.0,0.0,3.89,2018,07,19,KIA,삼성,홈,20180719SSHT02018
1808,임기준,1,0,0,0,0,1,0,3,3,13,28.0,3.0,1.0,1.0,3.8,2018,07,19,KIA,삼성,홈,20180719SSHT02018
1809,김세현,2,3,1,1,3,0,0,11,8,36,23.0,1.0,6.0,4.0,10.02,2018,07,19,KIA,삼성,홈,20180719SSHT02018
1810,백정현,5,6,2,2,4,0,0,24,20,98,15.0,4.0,6.0,1.0,3.74,2018,07,19,KIA,삼성,원정,20180719SSHT02018
1811,이승현,1,1,0,0,0,1,0,4,4,18,4.0,1.0,0.0,0.0,7.71,2018,07,19,KIA,삼성,원정,20180719SSHT02018
1812,최충연,1,1,0,0,0,0,0,4,4,22,45.0,2.0,6.0,2.0,4.58,2018,07,19,KIA,삼성,원정,20180719SSHT02018
1813,장필준,1,2,0,0,0,0,0,4,4,10,37.0,2.0,4.0,6.0,4.43,2018,07,19,KIA,삼성,원정,20180719SSHT02018
1814,심창민,1,1,0,0,0,1,0,4,4,11,41.0,4.0,0.0,13.0,2.15,2018,07,19,KIA,삼성,원정,20180719SSHT02018
1815,아델만,7,5,1,1,2,7,1,26,24,101,19.0,5.0,8.0,0.0,5.4,2018,07,20,삼성,한화,홈,20180720HHSS02018
1816,우규민,2,2,0,0,1,1,0,8,7,29,28.0,0.0,0.0,0.0,3.12,2018,07,20,삼성,한화,홈,20180720HHSS02018
1817,김민우,6 ⅓,3,0,0,6,3,0,25,19,100,14.0,5.0,4.0,0.0,5.5,2018,07,20,삼성,한화,원정,20180720HHSS02018
1818,이태양,0 ⅓,0,0,0,1,0,0,2,1,9,38.0,2.0,0.0,0.0,2.72,2018,07,20,삼성,한화,원정,20180720HHSS02018
1819,김범수,0 ⅓,0,0,0,0,0,0,1,1,1,31.0,3.0,1.0,0.0,5.82,2018,07,20,삼성,한화,원정,20180720HHSS02018
1820,박상원,1,1,0,0,0,3,0,4,4,20,41.0,2.0,1.0,0.0,1.82,2018,07,20,삼성,한화,원정,20180720HHSS02018
1821,정우람,1,0,0,0,0,1,0,3,3,18,38.0,4.0,1.0,28.0,1.75,2018,07,20,삼성,한화,원정,20180720HHSS02018
1822,임창용,4 ⅓,5,2,2,0,4,1,18,18,74,26.0,2.0,1.0,4.0,2.9,2018,07,20,KIA,KT,홈,20180720KTHT02018
1823,임기준,0 ⅔,1,1,1,0,1,0,3,3,15,29.0,3.0,1.0,1.0,4.07,2018,07,20,KIA,KT,홈,20180720KTHT02018
1824,유승철,1,0,0,0,2,2,0,5,3,22,28.0,1.0,0.0,1.0,3.03,2018,07,20,KIA,KT,홈,20180720KTHT02018
1825,팻딘,1,0,0,0,0,1,0,3,3,8,19.0,3.0,5.0,0.0,6.15,2018,07,20,KIA,KT,홈,20180720KTHT02018
1826,김윤동,1,1,1,1,0,2,1,5,5,18,37.0,4.0,4.0,2.0,3.09,2018,07,20,KIA,KT,홈,20180720KTHT02018
1827,윤석민,1,0,0,0,0,1,0,3,3,13,11.0,0.0,3.0,5.0,7.43,2018,07,20,KIA,KT,홈,20180720KTHT02018
1828,금민철,6 ⅔,7,5,5,5,2,0,33,27,112,19.0,6.0,6.0,0.0,5.05,2018,07,20,KIA,KT,원정,20180720KTHT02018
1829,이종혁,0 ⅓,1,0,0,0,0,0,1,1,6,29.0,0.0,4.0,1.0,4.35,2018,07,20,KIA,KT,원정,20180720KTHT02018
1830,주권,1,2,1,1,0,0,0,5,5,14,23.0,1.0,8.0,0.0,9.44,2018,07,20,KIA,KT,원정,20180720KTHT02018
1831,소사,6,10,3,3,1,2,0,28,27,104,20.0,8.0,5.0,0.0,2.67,2018,07,20,LG,두산,홈,20180720OBLG02018
1832,고우석,2,2,1,1,0,1,1,7,7,21,33.0,1.0,1.0,0.0,4.63,2018,07,20,LG,두산,홈,20180720OBLG02018
1833,진해수,0 ⅓,2,0,0,0,1,0,3,3,15,40.0,2.0,2.0,0.0,6.59,2018,07,20,LG,두산,홈,20180720OBLG02018
1834,정찬헌,0 ⅔,0,0,0,0,1,0,2,2,11,43.0,4.0,3.0,20.0,3.68,2018,07,20,LG,두산,홈,20180720OBLG02018
1835,김지용,1,2,0,0,0,2,0,5,5,24,45.0,5.0,6.0,1.0,5.12,2018,07,20,LG,두산,홈,20180720OBLG02018
1836,신정락,2,3,1,1,0,2,0,9,8,30,24.0,0.0,1.0,0.0,5.34,2018,07,20,LG,두산,홈,20180720OBLG02018
1837,이용찬,4 ⅓,9,4,4,4,0,1,25,20,98,15.0,10.0,2.0,0.0,3.21,2018,07,20,LG,두산,원정,20180720OBLG02018
1838,김강률,0 ⅔,0,0,0,0,0,0,2,2,2,40.0,4.0,0.0,6.0,5.06,2018,07,20,LG,두산,원정,20180720OBLG02018
