,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
0,허경민,4,0,0,0,0,0,0,0.000,2019,03,23,두산,한화,홈,20190323HHOB02019
1,정수빈,3,1,1,0,0,1,0,0.333,2019,03,23,두산,한화,홈,20190323HHOB02019
2,박건우,4,2,2,2,1,0,0,0.500,2019,03,23,두산,한화,홈,20190323HHOB02019
3,김재환,2,1,0,0,0,2,1,0.000,2019,03,23,두산,한화,홈,20190323HHOB02019
4,오재일,2,1,0,0,0,2,0,0.000,2019,03,23,두산,한화,홈,20190323HHOB02019
5,페르난데,4,0,2,3,0,0,0,0.500,2019,03,23,두산,한화,홈,20190323HHOB02019
6,오재원,3,0,0,0,0,0,1,0.000,2019,03,23,두산,한화,홈,20190323HHOB02019
7,박세혁,3,0,1,0,0,0,0,0.333,2019,03,23,두산,한화,홈,20190323HHOB02019
8,김재호,3,0,0,0,0,0,1,0.000,2019,03,23,두산,한화,홈,20190323HHOB02019
9,정근우,5,2,3,0,0,0,1,0.600,2019,03,23,두산,한화,원정,20190323HHOB02019
10,송광민,4,1,1,1,0,1,1,0.250,2019,03,23,두산,한화,원정,20190323HHOB02019
11,호잉,4,0,3,0,0,1,1,0.750,2019,03,23,두산,한화,원정,20190323HHOB02019
12,김태균,4,0,2,1,0,1,1,0.500,2019,03,23,두산,한화,원정,20190323HHOB02019
13,이성열,2,1,1,1,0,1,0,0.500,2019,03,23,두산,한화,원정,20190323HHOB02019
14,하주석,4,0,0,0,0,0,0,0.000,2019,03,23,두산,한화,원정,20190323HHOB02019
15,김민하,2,0,0,0,0,0,0,0.000,2019,03,23,두산,한화,원정,20190323HHOB02019
16,양성우,2,0,0,0,0,0,1,0.000,2019,03,23,두산,한화,원정,20190323HHOB02019
17,최재훈,4,0,2,1,0,0,0,0.500,2019,03,23,두산,한화,원정,20190323HHOB02019
18,정은원,3,0,0,0,0,1,2,0.000,2019,03,23,두산,한화,원정,20190323HHOB02019
19,노수광,4,1,1,1,0,1,1,0.250,2019,03,23,SK,KT,홈,20190323KTSK02019
20,한동민,3,2,1,2,1,1,0,0.333,2019,03,23,SK,KT,홈,20190323KTSK02019
21,최정,4,0,0,0,0,0,2,0.000,2019,03,23,SK,KT,홈,20190323KTSK02019
22,로맥,4,2,2,2,1,0,0,0.500,2019,03,23,SK,KT,홈,20190323KTSK02019
23,이재원,3,0,1,0,0,1,1,0.333,2019,03,23,SK,KT,홈,20190323KTSK02019
24,정의윤,4,0,1,1,0,0,0,0.250,2019,03,23,SK,KT,홈,20190323KTSK02019
25,김강민,3,2,1,0,0,1,1,0.333,2019,03,23,SK,KT,홈,20190323KTSK02019
26,최항,2,0,1,0,0,2,0,0.500,2019,03,23,SK,KT,홈,20190323KTSK02019
27,김재현,0,0,0,0,0,0,0,0.000,2019,03,23,SK,KT,홈,20190323KTSK02019
28,강승호,0,0,0,0,0,0,0,0.000,2019,03,23,SK,KT,홈,20190323KTSK02019
29,김성현,4,0,0,0,0,0,0,0.000,2019,03,23,SK,KT,홈,20190323KTSK02019
30,황재균,5,1,1,0,0,0,1,0.200,2019,03,23,SK,KT,원정,20190323KTSK02019
31,박경수,4,1,1,0,0,1,2,0.250,2019,03,23,SK,KT,원정,20190323KTSK02019
32,심우준,0,0,0,0,0,0,0,0.000,2019,03,23,SK,KT,원정,20190323KTSK02019
33,강백호,5,0,1,0,0,0,1,0.200,2019,03,23,SK,KT,원정,20190323KTSK02019
34,로하스,3,0,0,0,0,1,2,0.000,2019,03,23,SK,KT,원정,20190323KTSK02019
35,유한준,4,0,1,2,0,0,0,0.250,2019,03,23,SK,KT,원정,20190323KTSK02019
36,윤석민,4,0,1,0,0,0,2,0.250,2019,03,23,SK,KT,원정,20190323KTSK02019
37,오태곤,3,1,1,0,0,1,1,0.333,2019,03,23,SK,KT,원정,20190323KTSK02019
38,장성우,4,1,2,2,1,0,1,0.500,2019,03,23,SK,KT,원정,20190323KTSK02019
39,배정대,3,0,1,0,0,0,0,0.333,2019,03,23,SK,KT,원정,20190323KTSK02019
40,이해창,1,0,0,0,0,0,0,0.000,2019,03,23,SK,KT,원정,20190323KTSK02019
41,김선빈,3,0,0,0,0,1,1,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
42,해즐베이,4,0,1,0,0,0,1,0.250,2019,03,23,KIA,LG,홈,20190323LGHT02019
43,안치홍,3,0,0,0,0,1,1,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
44,최형우,4,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
45,김주찬,4,0,1,0,0,0,1,0.250,2019,03,23,KIA,LG,홈,20190323LGHT02019
46,이명기,4,0,1,0,0,0,2,0.250,2019,03,23,KIA,LG,홈,20190323LGHT02019
47,나지완,2,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
48,한승택,2,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
49,최원준,2,0,0,0,0,1,0,0.000,2019,03,23,KIA,LG,홈,20190323LGHT02019
50,이형종,4,0,2,1,0,0,1,0.500,2019,03,23,KIA,LG,원정,20190323LGHT02019
51,오지환,4,0,0,0,0,0,3,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
52,김현수,4,0,0,0,0,0,2,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
53,조셉,4,0,0,0,0,0,3,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
54,채은성,4,1,2,0,0,0,1,0.500,2019,03,23,KIA,LG,원정,20190323LGHT02019
55,박용택,3,0,2,0,0,1,0,0.667,2019,03,23,KIA,LG,원정,20190323LGHT02019
56,신민재,0,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
57,양종민,2,0,0,0,0,0,1,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
58,서상우,1,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
59,윤진호,1,0,0,0,0,0,0,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
60,유강남,3,0,2,1,0,0,1,0.667,2019,03,23,KIA,LG,원정,20190323LGHT02019
61,정주현,1,1,0,0,0,2,0,0.000,2019,03,23,KIA,LG,원정,20190323LGHT02019
62,이상호,4,2,3,0,0,0,0,0.750,2019,03,23,NC,삼성,홈,20190323SSNC02019
63,노진혁,2,3,1,2,1,2,1,0.500,2019,03,23,NC,삼성,홈,20190323SSNC02019
64,손시헌,0,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,홈,20190323SSNC02019
65,박석민,3,0,1,0,0,1,1,0.333,2019,03,23,NC,삼성,홈,20190323SSNC02019
66,베탄코트,3,1,2,3,1,1,0,0.667,2019,03,23,NC,삼성,홈,20190323SSNC02019
67,양의지,3,1,1,2,1,1,1,0.333,2019,03,23,NC,삼성,홈,20190323SSNC02019
68,모창민,4,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,홈,20190323SSNC02019
69,권희동,4,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,홈,20190323SSNC02019
70,지석훈,4,0,0,0,0,0,2,0.000,2019,03,23,NC,삼성,홈,20190323SSNC02019
71,김성욱,4,0,0,0,0,0,2,0.000,2019,03,23,NC,삼성,홈,20190323SSNC02019
72,박해민,2,0,0,0,0,1,0,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
73,최영진,1,0,1,0,0,0,0,1.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
74,구자욱,4,0,0,0,0,0,2,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
75,이원석,4,0,0,0,0,0,1,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
76,러프,4,0,1,0,0,0,1,0.250,2019,03,23,NC,삼성,원정,20190323SSNC02019
77,김동엽,3,0,1,0,0,0,0,0.333,2019,03,23,NC,삼성,원정,20190323SSNC02019
78,김헌곤,3,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
79,강민호,3,0,0,0,0,0,1,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
80,김민수,0,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
81,이학주,3,0,0,0,0,0,0,0.000,2019,03,23,NC,삼성,원정,20190323SSNC02019
82,김상수,2,0,1,0,0,1,0,0.500,2019,03,23,NC,삼성,원정,20190323SSNC02019
83,민병헌,5,1,2,0,0,0,1,0.400,2019,03,23,롯데,키움,홈,20190323WOLT02019
84,손아섭,4,0,0,1,0,0,1,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
85,전준우,4,1,1,0,0,0,1,0.250,2019,03,23,롯데,키움,홈,20190323WOLT02019
86,이대호,3,0,0,0,0,1,3,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
87,채태인,3,0,1,3,0,0,0,0.333,2019,03,23,롯데,키움,홈,20190323WOLT02019
88,오윤석,0,0,0,0,0,0,0,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
89,한동희,4,0,1,0,0,0,0,0.250,2019,03,23,롯데,키움,홈,20190323WOLT02019
90,아수아헤,4,0,1,0,0,0,1,0.250,2019,03,23,롯데,키움,홈,20190323WOLT02019
91,안중열,2,0,0,0,0,0,1,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
92,김문호,1,0,0,0,0,0,1,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
93,나종덕,0,0,0,0,0,0,0,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
94,전병우,1,0,0,0,0,0,1,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
95,신본기,3,2,1,0,0,0,0,0.333,2019,03,23,롯데,키움,홈,20190323WOLT02019
96,정훈,1,0,0,0,0,0,1,0.000,2019,03,23,롯데,키움,홈,20190323WOLT02019
97,서건창,4,1,2,0,0,0,1,0.500,2019,03,23,롯데,키움,원정,20190323WOLT02019
98,김하성,5,2,2,1,1,0,0,0.400,2019,03,23,롯데,키움,원정,20190323WOLT02019
99,박병호,5,2,3,4,1,0,0,0.600,2019,03,23,롯데,키움,원정,20190323WOLT02019
100,샌즈,2,1,2,0,0,3,0,1.000,2019,03,23,롯데,키움,원정,20190323WOLT02019
101,장영석,5,0,1,0,0,0,1,0.200,2019,03,23,롯데,키움,원정,20190323WOLT02019
102,임병욱,5,0,1,1,0,0,2,0.200,2019,03,23,롯데,키움,원정,20190323WOLT02019
103,허정협,2,0,0,0,0,0,0,0.000,2019,03,23,롯데,키움,원정,20190323WOLT02019
104,이정후,3,0,1,1,0,0,0,0.333,2019,03,23,롯데,키움,원정,20190323WOLT02019
105,김혜성,5,0,0,0,0,0,2,0.000,2019,03,23,롯데,키움,원정,20190323WOLT02019
106,주효상,3,0,1,0,0,0,1,0.333,2019,03,23,롯데,키움,원정,20190323WOLT02019
107,이지영,1,1,1,0,0,0,0,1.000,2019,03,23,롯데,키움,원정,20190323WOLT02019
108,허경민,4,0,1,0,0,0,0,0.125,2019,03,24,두산,한화,홈,20190324HHOB02019
109,정수빈,3,0,0,0,0,0,1,0.167,2019,03,24,두산,한화,홈,20190324HHOB02019
110,정병곤,1,0,1,1,0,0,0,1.000,2019,03,24,두산,한화,홈,20190324HHOB02019
111,박건우,4,0,0,0,0,0,0,0.250,2019,03,24,두산,한화,홈,20190324HHOB02019
112,김재환,3,0,0,0,0,0,2,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
113,오재일,2,0,0,0,0,1,1,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
114,페르난데,2,0,0,0,0,0,1,0.333,2019,03,24,두산,한화,홈,20190324HHOB02019
115,국해성,1,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
116,오재원,2,0,0,0,0,0,2,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
117,김대한,1,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
118,박세혁,2,0,0,0,0,0,0,0.200,2019,03,24,두산,한화,홈,20190324HHOB02019
119,장승현,1,1,1,0,0,0,0,1.000,2019,03,24,두산,한화,홈,20190324HHOB02019
120,김재호,2,0,0,0,0,0,1,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
121,류지혁,0,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,홈,20190324HHOB02019
122,정근우,3,1,0,1,0,1,3,0.375,2019,03,24,두산,한화,원정,20190324HHOB02019
123,양성우,0,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,원정,20190324HHOB02019
124,장진혁,2,0,0,0,0,0,2,0.000,2019,03,24,두산,한화,원정,20190324HHOB02019
125,김민하,3,0,2,2,0,0,1,0.400,2019,03,24,두산,한화,원정,20190324HHOB02019
126,송광민,5,0,1,0,0,0,0,0.222,2019,03,24,두산,한화,원정,20190324HHOB02019
127,호잉,4,2,1,0,0,1,0,0.500,2019,03,24,두산,한화,원정,20190324HHOB02019
128,김태균,3,0,1,2,0,0,1,0.429,2019,03,24,두산,한화,원정,20190324HHOB02019
129,노시환,2,2,0,0,0,0,1,0.000,2019,03,24,두산,한화,원정,20190324HHOB02019
130,이성열,3,2,1,0,0,2,1,0.400,2019,03,24,두산,한화,원정,20190324HHOB02019
131,최재훈,3,2,1,1,0,1,1,0.429,2019,03,24,두산,한화,원정,20190324HHOB02019
132,지성준,1,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,원정,20190324HHOB02019
133,하주석,4,2,1,2,0,0,1,0.125,2019,03,24,두산,한화,원정,20190324HHOB02019
134,오선진,0,0,0,0,0,0,0,0.000,2019,03,24,두산,한화,원정,20190324HHOB02019
135,정은원,4,0,1,2,0,0,0,0.143,2019,03,24,두산,한화,원정,20190324HHOB02019
136,김강민,4,1,3,0,0,0,1,0.571,2019,03,24,SK,KT,홈,20190324KTSK02019
137,한동민,4,1,2,2,1,0,2,0.429,2019,03,24,SK,KT,홈,20190324KTSK02019
138,최정,3,0,0,0,0,1,1,0.000,2019,03,24,SK,KT,홈,20190324KTSK02019
139,김재현,0,1,0,0,0,0,0,0.000,2019,03,24,SK,KT,홈,20190324KTSK02019
140,박승욱,0,0,0,0,0,0,0,0.000,2019,03,24,SK,KT,홈,20190324KTSK02019
141,로맥,4,1,1,0,0,0,0,0.375,2019,03,24,SK,KT,홈,20190324KTSK02019
142,이재원,3,0,1,2,0,1,0,0.333,2019,03,24,SK,KT,홈,20190324KTSK02019
143,정의윤,3,0,0,0,0,0,1,0.143,2019,03,24,SK,KT,홈,20190324KTSK02019
144,고종욱,1,1,0,0,0,0,0,0.000,2019,03,24,SK,KT,홈,20190324KTSK02019
145,강승호,3,1,1,2,1,1,0,0.333,2019,03,24,SK,KT,홈,20190324KTSK02019
146,김성현,4,0,1,0,0,0,0,0.125,2019,03,24,SK,KT,홈,20190324KTSK02019
147,노수광,4,0,0,0,0,0,0,0.125,2019,03,24,SK,KT,홈,20190324KTSK02019
148,황재균,5,0,0,0,0,0,2,0.100,2019,03,24,SK,KT,원정,20190324KTSK02019
149,박경수,3,0,0,0,0,1,2,0.143,2019,03,24,SK,KT,원정,20190324KTSK02019
150,강백호,4,0,2,0,0,0,1,0.333,2019,03,24,SK,KT,원정,20190324KTSK02019
151,로하스,2,1,0,0,0,2,1,0.000,2019,03,24,SK,KT,원정,20190324KTSK02019
152,유한준,4,0,1,0,0,0,1,0.250,2019,03,24,SK,KT,원정,20190324KTSK02019
153,윤석민,3,0,1,1,0,0,1,0.286,2019,03,24,SK,KT,원정,20190324KTSK02019
154,심우준,1,1,0,0,0,0,0,0.000,2019,03,24,SK,KT,원정,20190324KTSK02019
155,오태곤,4,1,1,0,0,0,1,0.286,2019,03,24,SK,KT,원정,20190324KTSK02019
156,장성우,4,0,0,0,0,0,1,0.250,2019,03,24,SK,KT,원정,20190324KTSK02019
157,김민혁,2,0,2,2,0,0,0,1.000,2019,03,24,SK,KT,원정,20190324KTSK02019
158,이해창,1,0,0,0,0,0,0,0.000,2019,03,24,SK,KT,원정,20190324KTSK02019
159,김선빈,4,1,0,0,0,0,0,0.000,2019,03,24,KIA,LG,홈,20190324LGHT02019
160,해즐베이,4,1,1,0,0,0,2,0.250,2019,03,24,KIA,LG,홈,20190324LGHT02019
161,안치홍,4,0,3,1,0,0,0,0.429,2019,03,24,KIA,LG,홈,20190324LGHT02019
162,최형우,4,1,1,1,0,0,0,0.125,2019,03,24,KIA,LG,홈,20190324LGHT02019
163,김주찬,4,0,0,0,0,0,2,0.125,2019,03,24,KIA,LG,홈,20190324LGHT02019
164,이명기,4,0,2,1,0,0,0,0.375,2019,03,24,KIA,LG,홈,20190324LGHT02019
165,나지완,4,0,1,0,0,0,2,0.167,2019,03,24,KIA,LG,홈,20190324LGHT02019
166,한승택,2,0,0,0,0,0,0,0.000,2019,03,24,KIA,LG,홈,20190324LGHT02019
167,황대인,2,0,0,0,0,0,2,0.000,2019,03,24,KIA,LG,홈,20190324LGHT02019
168,최원준,3,0,1,0,0,0,2,0.200,2019,03,24,KIA,LG,홈,20190324LGHT02019
169,김민식,1,0,0,0,0,0,0,0.000,2019,03,24,KIA,LG,홈,20190324LGHT02019
170,이형종,4,2,3,0,0,2,0,0.625,2019,03,24,KIA,LG,원정,20190324LGHT02019
171,윤진호,0,0,0,0,0,0,0,0.000,2019,03,24,KIA,LG,원정,20190324LGHT02019
172,오지환,4,1,1,3,1,1,0,0.125,2019,03,24,KIA,LG,원정,20190324LGHT02019
173,김현수,4,2,1,1,0,1,1,0.125,2019,03,24,KIA,LG,원정,20190324LGHT02019
174,조셉,5,1,2,2,1,0,0,0.222,2019,03,24,KIA,LG,원정,20190324LGHT02019
175,채은성,5,1,2,0,0,0,1,0.444,2019,03,24,KIA,LG,원정,20190324LGHT02019
176,박용택,4,1,2,2,0,1,0,0.571,2019,03,24,KIA,LG,원정,20190324LGHT02019
177,양종민,4,0,0,0,0,0,1,0.000,2019,03,24,KIA,LG,원정,20190324LGHT02019
178,이천웅,1,0,1,0,0,0,0,1.000,2019,03,24,KIA,LG,원정,20190324LGHT02019
179,유강남,4,1,0,0,0,1,1,0.286,2019,03,24,KIA,LG,원정,20190324LGHT02019
180,정주현,5,0,0,0,0,0,1,0.000,2019,03,24,KIA,LG,원정,20190324LGHT02019
181,이상호,5,0,1,0,0,0,0,0.444,2019,03,24,NC,삼성,홈,20190324SSNC02019
182,노진혁,3,1,0,0,0,0,0,0.200,2019,03,24,NC,삼성,홈,20190324SSNC02019
183,손시헌,2,0,0,0,0,0,0,0.000,2019,03,24,NC,삼성,홈,20190324SSNC02019
184,박석민,4,0,2,2,0,0,0,0.429,2019,03,24,NC,삼성,홈,20190324SSNC02019
185,베탄코트,4,0,0,0,0,0,1,0.286,2019,03,24,NC,삼성,홈,20190324SSNC02019
186,양의지,4,0,0,0,0,0,1,0.143,2019,03,24,NC,삼성,홈,20190324SSNC02019
187,모창민,4,1,3,1,1,0,0,0.375,2019,03,24,NC,삼성,홈,20190324SSNC02019
188,권희동,4,0,1,0,0,0,0,0.125,2019,03,24,NC,삼성,홈,20190324SSNC02019
189,지석훈,3,0,1,0,0,0,1,0.143,2019,03,24,NC,삼성,홈,20190324SSNC02019
190,김성욱,3,1,0,0,0,0,2,0.000,2019,03,24,NC,삼성,홈,20190324SSNC02019
191,이원재,1,0,0,0,0,0,0,0.000,2019,03,24,NC,삼성,홈,20190324SSNC02019
192,박해민,2,1,0,0,0,2,1,0.000,2019,03,24,NC,삼성,원정,20190324SSNC02019
193,구자욱,3,1,1,1,0,0,0,0.143,2019,03,24,NC,삼성,원정,20190324SSNC02019
194,이원석,4,0,1,1,0,0,1,0.125,2019,03,24,NC,삼성,원정,20190324SSNC02019
195,김성훈,0,0,0,0,0,0,0,0.000,2019,03,24,NC,삼성,원정,20190324SSNC02019
196,러프,3,0,0,0,0,2,3,0.143,2019,03,24,NC,삼성,원정,20190324SSNC02019
197,김동엽,4,0,0,0,0,1,1,0.143,2019,03,24,NC,삼성,원정,20190324SSNC02019
198,김헌곤,5,2,2,0,0,0,0,0.250,2019,03,24,NC,삼성,원정,20190324SSNC02019
199,강민호,4,0,0,0,0,0,1,0.000,2019,03,24,NC,삼성,원정,20190324SSNC02019
200,이학주,2,0,0,0,0,1,0,0.000,2019,03,24,NC,삼성,원정,20190324SSNC02019
201,김상수,3,0,1,1,0,1,0,0.400,2019,03,24,NC,삼성,원정,20190324SSNC02019
202,최영진,0,0,0,0,0,0,0,1.000,2019,03,24,NC,삼성,원정,20190324SSNC02019
203,민병헌,4,0,1,1,0,0,1,0.333,2019,03,24,롯데,키움,홈,20190324WOLT02019
204,손아섭,4,1,2,2,0,0,1,0.250,2019,03,24,롯데,키움,홈,20190324WOLT02019
205,전준우,4,1,1,2,1,0,0,0.250,2019,03,24,롯데,키움,홈,20190324WOLT02019
206,이대호,4,0,0,0,0,0,1,0.000,2019,03,24,롯데,키움,홈,20190324WOLT02019
207,채태인,2,0,0,0,0,1,1,0.200,2019,03,24,롯데,키움,홈,20190324WOLT02019
208,오윤석,1,0,1,0,0,0,0,1.000,2019,03,24,롯데,키움,홈,20190324WOLT02019
209,한동희,4,1,1,0,0,0,1,0.250,2019,03,24,롯데,키움,홈,20190324WOLT02019
210,아수아헤,3,1,2,0,0,0,1,0.429,2019,03,24,롯데,키움,홈,20190324WOLT02019
211,나종덕,2,0,0,1,0,0,0,0.000,2019,03,24,롯데,키움,홈,20190324WOLT02019
212,안중열,1,0,0,0,0,0,1,0.000,2019,03,24,롯데,키움,홈,20190324WOLT02019
213,신본기,2,2,1,0,0,1,0,0.400,2019,03,24,롯데,키움,홈,20190324WOLT02019
214,이정후,4,0,0,0,0,0,0,0.143,2019,03,24,롯데,키움,원정,20190324WOLT02019
215,김하성,3,1,1,0,0,1,0,0.375,2019,03,24,롯데,키움,원정,20190324WOLT02019
216,박병호,4,1,2,0,0,0,1,0.556,2019,03,24,롯데,키움,원정,20190324WOLT02019
217,샌즈,4,0,0,0,0,0,3,0.333,2019,03,24,롯데,키움,원정,20190324WOLT02019
218,서건창,4,0,2,2,0,0,0,0.500,2019,03,24,롯데,키움,원정,20190324WOLT02019
219,장영석,4,0,0,0,0,0,3,0.111,2019,03,24,롯데,키움,원정,20190324WOLT02019
220,임병욱,1,0,0,0,0,1,0,0.167,2019,03,24,롯데,키움,원정,20190324WOLT02019
221,허정협,1,0,0,0,0,0,1,0.000,2019,03,24,롯데,키움,원정,20190324WOLT02019
222,김규민,1,0,0,0,0,0,0,0.000,2019,03,24,롯데,키움,원정,20190324WOLT02019
223,이지영,4,0,1,0,0,0,1,0.400,2019,03,24,롯데,키움,원정,20190324WOLT02019
224,김혜성,2,0,0,0,0,0,2,0.000,2019,03,24,롯데,키움,원정,20190324WOLT02019
225,송성문,1,0,0,0,0,0,1,0.000,2019,03,24,롯데,키움,원정,20190324WOLT02019
226,김선빈,4,0,0,0,0,1,0,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
227,해즐베이,5,1,1,0,0,0,2,0.231,2019,03,26,KIA,한화,홈,20190326HHHT02019
228,안치홍,3,1,1,1,0,2,2,0.400,2019,03,26,KIA,한화,홈,20190326HHHT02019
229,최형우,3,1,0,0,0,1,0,0.091,2019,03,26,KIA,한화,홈,20190326HHHT02019
230,문선재,1,0,0,0,0,0,1,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
231,한승택,0,0,0,0,0,0,0,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
232,김주찬,4,1,2,0,0,0,0,0.250,2019,03,26,KIA,한화,홈,20190326HHHT02019
233,이창진,1,0,0,0,0,0,1,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
234,이명기,4,1,2,1,0,0,1,0.417,2019,03,26,KIA,한화,홈,20190326HHHT02019
235,박준태,0,0,0,0,0,1,0,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
236,나지완,2,1,0,0,0,1,0,0.125,2019,03,26,KIA,한화,홈,20190326HHHT02019
237,류승현,1,0,0,0,0,0,0,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
238,김민식,3,0,1,3,0,0,0,0.250,2019,03,26,KIA,한화,홈,20190326HHHT02019
239,황대인,1,0,0,0,0,0,0,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
240,문경찬,1,0,0,0,0,0,1,0.000,2019,03,26,KIA,한화,홈,20190326HHHT02019
241,최원준,4,1,1,1,0,0,0,0.222,2019,03,26,KIA,한화,홈,20190326HHHT02019
242,정근우,2,0,0,0,0,0,1,0.300,2019,03,26,KIA,한화,원정,20190326HHHT02019
243,김민하,3,0,0,1,0,0,1,0.250,2019,03,26,KIA,한화,원정,20190326HHHT02019
244,양성우,3,2,1,0,0,2,1,0.200,2019,03,26,KIA,한화,원정,20190326HHHT02019
245,송광민,5,2,2,2,1,0,1,0.286,2019,03,26,KIA,한화,원정,20190326HHHT02019
246,오선진,0,0,0,0,0,0,0,0.000,2019,03,26,KIA,한화,원정,20190326HHHT02019
247,호잉,4,2,2,2,0,1,1,0.500,2019,03,26,KIA,한화,원정,20190326HHHT02019
248,김태균,3,3,2,1,0,2,0,0.500,2019,03,26,KIA,한화,원정,20190326HHHT02019
249,이성열,4,3,3,5,2,0,1,0.556,2019,03,26,KIA,한화,원정,20190326HHHT02019
250,노시환,1,0,0,0,0,0,1,0.000,2019,03,26,KIA,한화,원정,20190326HHHT02019
251,정은원,4,1,2,1,0,1,0,0.273,2019,03,26,KIA,한화,원정,20190326HHHT02019
252,하주석,5,0,2,0,0,0,0,0.231,2019,03,26,KIA,한화,원정,20190326HHHT02019
253,최재훈,4,0,2,1,0,0,0,0.455,2019,03,26,KIA,한화,원정,20190326HHHT02019
254,이상호,5,0,2,0,0,0,0,0.429,2019,03,26,NC,KT,홈,20190326KTNC02019
255,손시헌,1,0,0,0,0,0,1,0.000,2019,03,26,NC,KT,홈,20190326KTNC02019
256,권희동,5,1,1,0,0,1,1,0.154,2019,03,26,NC,KT,홈,20190326KTNC02019
257,박석민,1,2,1,1,1,0,0,0.500,2019,03,26,NC,KT,홈,20190326KTNC02019
258,이원재,2,0,0,0,0,0,1,0.000,2019,03,26,NC,KT,홈,20190326KTNC02019
259,김찬형,1,0,0,0,0,0,0,0.000,2019,03,26,NC,KT,홈,20190326KTNC02019
260,강진성,1,0,0,0,0,0,0,0.000,2019,03,26,NC,KT,홈,20190326KTNC02019
261,베탄코트,6,1,1,3,1,0,2,0.231,2019,03,26,NC,KT,홈,20190326KTNC02019
262,양의지,5,2,1,1,1,1,2,0.167,2019,03,26,NC,KT,홈,20190326KTNC02019
263,모창민,6,2,4,2,2,0,0,0.500,2019,03,26,NC,KT,홈,20190326KTNC02019
264,노진혁,3,1,1,0,0,1,0,0.250,2019,03,26,NC,KT,홈,20190326KTNC02019
265,지석훈,4,0,0,1,0,1,2,0.091,2019,03,26,NC,KT,홈,20190326KTNC02019
266,김성욱,3,0,1,1,0,2,1,0.100,2019,03,26,NC,KT,홈,20190326KTNC02019
267,김민혁,5,1,0,0,0,1,2,0.286,2019,03,26,NC,KT,원정,20190326KTNC02019
268,배정대,0,0,0,0,0,0,0,0.333,2019,03,26,NC,KT,원정,20190326KTNC02019
269,유한준,5,1,2,2,0,0,3,0.308,2019,03,26,NC,KT,원정,20190326KTNC02019
270,송민섭,1,1,0,0,0,0,0,0.000,2019,03,26,NC,KT,원정,20190326KTNC02019
271,강백호,6,1,3,2,1,0,0,0.400,2019,03,26,NC,KT,원정,20190326KTNC02019
272,김재윤,0,0,0,0,0,0,0,0.000,2019,03,26,NC,KT,원정,20190326KTNC02019
