,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
0,홍창기,3,1,2,0,0,0,0,0.325,2023,07,02,LG,KIA,홈,20230702HTLG02023
1,문성주,2,1,0,0,0,1,0,0.311,2023,07,02,LG,KIA,홈,20230702HTLG02023
2,김현수,3,0,1,1,0,1,0,0.299,2023,07,02,LG,KIA,홈,20230702HTLG02023
3,오스틴,4,0,2,0,0,0,0,0.300,2023,07,02,LG,KIA,홈,20230702HTLG02023
4,손호영,0,0,0,0,0,0,0,0.333,2023,07,02,LG,KIA,홈,20230702HTLG02023
5,김민성,0,0,0,0,0,0,0,0.290,2023,07,02,LG,KIA,홈,20230702HTLG02023
6,오지환,4,0,0,0,0,0,0,0.262,2023,07,02,LG,KIA,홈,20230702HTLG02023
7,박동원,4,1,2,1,1,0,1,0.275,2023,07,02,LG,KIA,홈,20230702HTLG02023
8,문보경,3,0,0,0,0,0,0,0.294,2023,07,02,LG,KIA,홈,20230702HTLG02023
9,박해민,3,0,0,0,0,0,0,0.286,2023,07,02,LG,KIA,홈,20230702HTLG02023
10,신민재,3,0,1,0,0,0,0,0.321,2023,07,02,LG,KIA,홈,20230702HTLG02023
11,최원준,4,0,1,0,0,0,1,0.233,2023,07,02,LG,KIA,원정,20230702HTLG02023
12,김도영,4,0,1,0,0,0,1,0.333,2023,07,02,LG,KIA,원정,20230702HTLG02023
13,나성범,4,0,2,0,0,0,1,0.333,2023,07,02,LG,KIA,원정,20230702HTLG02023
14,최형우,4,0,0,0,0,0,0,0.290,2023,07,02,LG,KIA,원정,20230702HTLG02023
15,소크라테,4,0,1,0,0,0,0,0.292,2023,07,02,LG,KIA,원정,20230702HTLG02023
16,황대인,3,1,1,0,0,1,0,0.232,2023,07,02,LG,KIA,원정,20230702HTLG02023
17,류지혁,4,0,1,0,0,0,1,0.268,2023,07,02,LG,KIA,원정,20230702HTLG02023
18,신범수,2,0,0,0,0,0,0,0.170,2023,07,02,LG,KIA,원정,20230702HTLG02023
19,고종욱,1,0,1,1,0,0,0,0.299,2023,07,02,LG,KIA,원정,20230702HTLG02023
20,한준수,1,0,0,0,0,0,1,0.000,2023,07,02,LG,KIA,원정,20230702HTLG02023
21,박찬호,3,0,1,0,0,0,0,0.270,2023,07,02,LG,KIA,원정,20230702HTLG02023
22,이우성,1,0,0,0,0,0,0,0.306,2023,07,02,LG,KIA,원정,20230702HTLG02023
23,김민혁,3,1,0,1,0,1,0,0.278,2023,07,02,KT,NC,홈,20230702NCKT02023
24,안치영,2,0,0,0,0,0,2,0.281,2023,07,02,KT,NC,홈,20230702NCKT02023
25,오윤석,1,0,0,0,0,0,0,0.230,2023,07,02,KT,NC,홈,20230702NCKT02023
26,조용호,1,1,0,0,0,0,0,0.222,2023,07,02,KT,NC,홈,20230702NCKT02023
27,알드,4,1,1,2,0,0,1,0.317,2023,07,02,KT,NC,홈,20230702NCKT02023
28,박병호,3,0,1,1,0,1,0,0.262,2023,07,02,KT,NC,홈,20230702NCKT02023
29,이상호,0,1,0,0,0,0,0,0.167,2023,07,02,KT,NC,홈,20230702NCKT02023
30,황재균,3,0,1,0,0,1,0,0.331,2023,07,02,KT,NC,홈,20230702NCKT02023
31,김상수,4,0,0,0,0,0,0,0.298,2023,07,02,KT,NC,홈,20230702NCKT02023
32,박경수,3,1,2,0,0,0,1,0.217,2023,07,02,KT,NC,홈,20230702NCKT02023
33,문상철,1,0,0,0,0,0,1,0.274,2023,07,02,KT,NC,홈,20230702NCKT02023
34,장준원,0,0,0,0,0,0,0,0.130,2023,07,02,KT,NC,홈,20230702NCKT02023
35,강현우,3,0,1,0,0,0,0,0.234,2023,07,02,KT,NC,홈,20230702NCKT02023
36,장성우,0,0,0,0,0,0,0,0.284,2023,07,02,KT,NC,홈,20230702NCKT02023
37,배정대,2,0,0,0,0,1,0,0.194,2023,07,02,KT,NC,홈,20230702NCKT02023
38,손아섭,4,0,1,0,0,0,1,0.321,2023,07,02,KT,NC,원정,20230702NCKT02023
39,김수윤,1,0,1,0,0,0,0,0.333,2023,07,02,KT,NC,원정,20230702NCKT02023
40,박민우,4,0,2,0,0,0,0,0.321,2023,07,02,KT,NC,원정,20230702NCKT02023
41,김한별,1,0,0,0,0,0,0,0.176,2023,07,02,KT,NC,원정,20230702NCKT02023
42,박건우,4,0,2,0,0,0,0,0.286,2023,07,02,KT,NC,원정,20230702NCKT02023
43,최정원,0,0,0,0,0,0,0,0.000,2023,07,02,KT,NC,원정,20230702NCKT02023
44,권희동,3,0,1,0,0,0,1,0.270,2023,07,02,KT,NC,원정,20230702NCKT02023
45,천재환,0,0,0,0,0,0,0,0.276,2023,07,02,KT,NC,원정,20230702NCKT02023
46,윤형준,3,0,1,0,0,0,1,0.267,2023,07,02,KT,NC,원정,20230702NCKT02023
47,서호철,4,0,0,0,0,0,1,0.323,2023,07,02,KT,NC,원정,20230702NCKT02023
48,마틴,3,0,0,0,0,1,1,0.266,2023,07,02,KT,NC,원정,20230702NCKT02023
49,박세혁,4,0,1,0,0,0,0,0.210,2023,07,02,KT,NC,원정,20230702NCKT02023
50,안중열,0,0,0,0,0,0,0,0.176,2023,07,02,KT,NC,원정,20230702NCKT02023
51,김주원,4,0,0,0,0,0,3,0.241,2023,07,02,KT,NC,원정,20230702NCKT02023
52,고승민,4,1,2,0,0,0,1,0.244,2023,07,02,롯데,두산,홈,20230702OBLT02023
53,윤동희,3,0,1,0,0,0,0,0.315,2023,07,02,롯데,두산,홈,20230702OBLT02023
54,안치홍,4,0,0,0,0,0,1,0.277,2023,07,02,롯데,두산,홈,20230702OBLT02023
55,렉스,4,0,1,1,0,0,3,0.250,2023,07,02,롯데,두산,홈,20230702OBLT02023
56,전준우,4,1,1,0,0,0,0,0.276,2023,07,02,롯데,두산,홈,20230702OBLT02023
57,박승욱,3,0,0,0,0,0,1,0.281,2023,07,02,롯데,두산,홈,20230702OBLT02023
58,한동희,3,0,0,0,0,0,2,0.224,2023,07,02,롯데,두산,홈,20230702OBLT02023
59,황성빈,2,0,1,1,0,0,0,0.226,2023,07,02,롯데,두산,홈,20230702OBLT02023
60,김민석,1,0,0,0,0,0,0,0.253,2023,07,02,롯데,두산,홈,20230702OBLT02023
61,손성빈,2,0,1,0,0,0,0,0.083,2023,07,02,롯데,두산,홈,20230702OBLT02023
62,유강남,1,0,0,0,0,0,0,0.225,2023,07,02,롯데,두산,홈,20230702OBLT02023
63,정수빈,4,0,0,0,0,0,1,0.257,2023,07,02,롯데,두산,원정,20230702OBLT02023
64,허경민,5,0,1,2,0,0,0,0.267,2023,07,02,롯데,두산,원정,20230702OBLT02023
65,김재환,4,0,1,0,0,1,1,0.253,2023,07,02,롯데,두산,원정,20230702OBLT02023
66,양의지,3,0,1,0,0,1,0,0.322,2023,07,02,롯데,두산,원정,20230702OBLT02023
67,조수행,0,1,0,0,0,1,0,0.165,2023,07,02,롯데,두산,원정,20230702OBLT02023
68,양석환,5,1,1,2,1,0,0,0.283,2023,07,02,롯데,두산,원정,20230702OBLT02023
69,강승호,4,0,1,0,0,0,2,0.250,2023,07,02,롯데,두산,원정,20230702OBLT02023
70,로하스,2,1,1,0,0,2,0,0.204,2023,07,02,롯데,두산,원정,20230702OBLT02023
71,양찬열,3,0,0,0,0,1,1,0.239,2023,07,02,롯데,두산,원정,20230702OBLT02023
72,장승현,0,0,0,0,0,0,0,0.185,2023,07,02,롯데,두산,원정,20230702OBLT02023
73,이유찬,2,1,1,0,0,2,1,0.246,2023,07,02,롯데,두산,원정,20230702OBLT02023
74,이형종,2,2,2,1,1,3,0,0.236,2023,07,02,키움,SSG,홈,20230702SKWO02023
75,김혜성,5,1,2,0,0,0,0,0.325,2023,07,02,키움,SSG,홈,20230702SKWO02023
76,이정후,5,1,1,1,0,0,1,0.308,2023,07,02,키움,SSG,홈,20230702SKWO02023
77,이원석,5,0,1,2,0,0,0,0.270,2023,07,02,키움,SSG,홈,20230702SKWO02023
78,송성문,3,0,0,0,0,1,0,0.250,2023,07,02,키움,SSG,홈,20230702SKWO02023
79,임지열,3,0,1,0,0,1,0,0.256,2023,07,02,키움,SSG,홈,20230702SKWO02023
80,이지영,2,0,1,0,0,0,1,0.278,2023,07,02,키움,SSG,홈,20230702SKWO02023
81,김웅빈,1,0,0,0,0,0,0,0.130,2023,07,02,키움,SSG,홈,20230702SKWO02023
82,김동헌,1,0,0,0,0,0,0,0.237,2023,07,02,키움,SSG,홈,20230702SKWO02023
83,김수환,1,0,0,0,0,1,0,0.167,2023,07,02,키움,SSG,홈,20230702SKWO02023
84,김준완,2,0,0,0,0,0,0,0.220,2023,07,02,키움,SSG,홈,20230702SKWO02023
85,김주형,3,1,1,0,0,0,2,0.077,2023,07,02,키움,SSG,홈,20230702SKWO02023
86,임병욱,1,0,0,0,0,0,1,0.246,2023,07,02,키움,SSG,홈,20230702SKWO02023
87,신준우,0,0,0,0,0,0,0,0.063,2023,07,02,키움,SSG,홈,20230702SKWO02023
88,추신수,3,1,2,1,0,3,1,0.244,2023,07,02,키움,SSG,원정,20230702SKWO02023
89,최주환,5,1,1,0,0,0,1,0.249,2023,07,02,키움,SSG,원정,20230702SKWO02023
90,안상현,1,0,0,0,0,0,0,0.286,2023,07,02,키움,SSG,원정,20230702SKWO02023
91,최정,3,0,0,0,0,2,0,0.312,2023,07,02,키움,SSG,원정,20230702SKWO02023
92,에레디아,5,0,1,2,0,0,3,0.332,2023,07,02,키움,SSG,원정,20230702SKWO02023
93,박성한,5,1,2,0,0,0,0,0.270,2023,07,02,키움,SSG,원정,20230702SKWO02023
94,최지훈,5,3,3,0,0,0,1,0.279,2023,07,02,키움,SSG,원정,20230702SKWO02023
95,한유섬,2,2,1,1,0,2,0,0.189,2023,07,02,키움,SSG,원정,20230702SKWO02023
96,오태곤,1,1,0,0,0,0,1,0.222,2023,07,02,키움,SSG,원정,20230702SKWO02023
97,강진성,3,0,2,3,0,1,0,0.293,2023,07,02,키움,SSG,원정,20230702SKWO02023
98,이재원,1,0,0,1,0,1,0,0.086,2023,07,02,키움,SSG,원정,20230702SKWO02023
99,김민식,1,0,0,1,0,0,0,0.240,2023,07,02,키움,SSG,원정,20230702SKWO02023
100,김준완,4,0,2,2,0,0,1,0.230,2023,07,04,키움,NC,홈,20230704NCWO02023
101,김혜성,3,2,2,1,0,2,1,0.328,2023,07,04,키움,NC,홈,20230704NCWO02023
102,이정후,4,1,1,1,0,1,0,0.307,2023,07,04,키움,NC,홈,20230704NCWO02023
103,이원석,2,0,0,0,0,0,0,0.268,2023,07,04,키움,NC,홈,20230704NCWO02023
104,박주홍,1,0,0,0,0,0,0,0.171,2023,07,04,키움,NC,홈,20230704NCWO02023
105,김수환,1,0,1,2,0,0,0,0.194,2023,07,04,키움,NC,홈,20230704NCWO02023
106,김웅빈,3,1,1,0,0,0,1,0.154,2023,07,04,키움,NC,홈,20230704NCWO02023
107,이형종,2,0,0,0,0,0,1,0.234,2023,07,04,키움,NC,홈,20230704NCWO02023
108,송성문,4,0,0,0,0,1,1,0.242,2023,07,04,키움,NC,홈,20230704NCWO02023
109,임지열,5,1,0,0,0,0,1,0.246,2023,07,04,키움,NC,홈,20230704NCWO02023
110,이지영,3,3,2,0,0,1,0,0.285,2023,07,04,키움,NC,홈,20230704NCWO02023
111,김주형,2,0,1,2,0,1,0,0.133,2023,07,04,키움,NC,홈,20230704NCWO02023
112,손아섭,5,0,1,0,0,0,2,0.319,2023,07,04,키움,NC,원정,20230704NCWO02023
113,서호철,4,1,2,0,0,1,2,0.326,2023,07,04,키움,NC,원정,20230704NCWO02023
114,박민우,5,1,2,0,0,0,1,0.323,2023,07,04,키움,NC,원정,20230704NCWO02023
115,권희동,3,0,0,1,0,1,0,0.261,2023,07,04,키움,NC,원정,20230704NCWO02023
116,마틴,5,0,1,1,0,0,2,0.264,2023,07,04,키움,NC,원정,20230704NCWO02023
117,윤형준,4,2,3,0,0,1,0,0.287,2023,07,04,키움,NC,원정,20230704NCWO02023
118,천재환,4,0,2,1,0,0,1,0.282,2023,07,04,키움,NC,원정,20230704NCWO02023
119,박세혁,3,0,1,0,0,1,1,0.212,2023,07,04,키움,NC,원정,20230704NCWO02023
120,김주원,3,0,0,1,0,0,2,0.238,2023,07,04,키움,NC,원정,20230704NCWO02023
121,김현준,5,1,3,0,0,0,1,0.306,2023,07,04,삼성,두산,홈,20230704OBSS02023
122,강한울,3,0,0,0,0,1,2,0.183,2023,07,04,삼성,두산,홈,20230704OBSS02023
123,피렐라,5,0,0,0,0,0,3,0.272,2023,07,04,삼성,두산,홈,20230704OBSS02023
124,강민호,4,1,1,2,1,1,1,0.312,2023,07,04,삼성,두산,홈,20230704OBSS02023
125,김성윤,0,0,0,0,0,0,0,0.167,2023,07,04,삼성,두산,홈,20230704OBSS02023
126,김재성,1,1,0,0,0,1,1,0.224,2023,07,04,삼성,두산,홈,20230704OBSS02023
127,오재일,1,0,0,0,0,1,1,0.185,2023,07,04,삼성,두산,홈,20230704OBSS02023
128,이재현,4,0,1,1,0,0,0,0.231,2023,07,04,삼성,두산,홈,20230704OBSS02023
129,김동진,4,0,2,0,0,0,0,0.371,2023,07,04,삼성,두산,홈,20230704OBSS02023
130,류승민,2,0,0,0,0,0,1,0.229,2023,07,04,삼성,두산,홈,20230704OBSS02023
131,구자욱,1,0,0,0,0,0,0,0.293,2023,07,04,삼성,두산,홈,20230704OBSS02023
132,이성규,0,0,0,0,0,0,0,0.155,2023,07,04,삼성,두산,홈,20230704OBSS02023
133,조민성,3,0,0,0,0,0,1,0.286,2023,07,04,삼성,두산,홈,20230704OBSS02023
134,김태군,1,0,0,0,0,0,0,0.256,2023,07,04,삼성,두산,홈,20230704OBSS02023
135,정수빈,3,0,1,0,0,3,1,0.258,2023,07,04,삼성,두산,원정,20230704OBSS02023
136,허경민,6,1,2,0,0,0,0,0.269,2023,07,04,삼성,두산,원정,20230704OBSS02023
137,김재환,5,1,1,2,1,1,2,0.252,2023,07,04,삼성,두산,원정,20230704OBSS02023
138,양의지,4,1,2,0,0,2,1,0.325,2023,07,04,삼성,두산,원정,20230704OBSS02023
139,양석환,6,0,2,1,0,0,0,0.285,2023,07,04,삼성,두산,원정,20230704OBSS02023
140,강승호,6,0,0,0,0,0,1,0.242,2023,07,04,삼성,두산,원정,20230704OBSS02023
141,로하스,2,1,2,0,0,3,0,0.213,2023,07,04,삼성,두산,원정,20230704OBSS02023
142,전민재,0,0,0,0,0,0,0,0.235,2023,07,04,삼성,두산,원정,20230704OBSS02023
143,정철원,0,0,0,0,0,0,0,0.000,2023,07,04,삼성,두산,원정,20230704OBSS02023
144,홍건희,0,0,0,0,0,0,0,0.000,2023,07,04,삼성,두산,원정,20230704OBSS02023
145,홍성호,4,0,2,1,0,0,2,0.375,2023,07,04,삼성,두산,원정,20230704OBSS02023
146,조수행,1,1,0,0,0,0,0,0.163,2023,07,04,삼성,두산,원정,20230704OBSS02023
147,이유찬,2,0,0,0,0,0,2,0.243,2023,07,04,삼성,두산,원정,20230704OBSS02023
148,양찬열,1,0,0,0,0,0,0,0.236,2023,07,04,삼성,두산,원정,20230704OBSS02023
149,김재호,2,0,1,1,0,0,0,0.292,2023,07,04,삼성,두산,원정,20230704OBSS02023
150,추신수,3,0,0,0,0,0,1,0.240,2023,07,05,SSG,KIA,홈,20230705HTSK02023
151,김강민,2,0,0,0,0,0,0,0.326,2023,07,05,SSG,KIA,홈,20230705HTSK02023
152,최주환,3,0,0,0,0,0,1,0.246,2023,07,05,SSG,KIA,홈,20230705HTSK02023
153,최준우,0,1,0,0,0,1,0,0.333,2023,07,05,SSG,KIA,홈,20230705HTSK02023
154,최정,1,0,0,0,0,0,0,0.311,2023,07,05,SSG,KIA,홈,20230705HTSK02023
155,김찬형,3,0,0,0,0,0,0,0.143,2023,07,05,SSG,KIA,홈,20230705HTSK02023
156,에레디아,2,2,1,0,0,1,0,0.333,2023,07,05,SSG,KIA,홈,20230705HTSK02023
157,오태곤,0,0,0,0,0,1,0,0.222,2023,07,05,SSG,KIA,홈,20230705HTSK02023
158,박성한,3,0,2,1,0,0,0,0.274,2023,07,05,SSG,KIA,홈,20230705HTSK02023
159,안상현,1,0,1,1,0,0,0,0.310,2023,07,05,SSG,KIA,홈,20230705HTSK02023
160,강진성,4,0,1,0,0,0,1,0.290,2023,07,05,SSG,KIA,홈,20230705HTSK02023
161,최지훈,4,0,1,1,0,0,0,0.279,2023,07,05,SSG,KIA,홈,20230705HTSK02023
162,한유섬,3,0,1,0,0,1,0,0.191,2023,07,05,SSG,KIA,홈,20230705HTSK02023
163,이재원,2,0,0,0,0,0,1,0.081,2023,07,05,SSG,KIA,홈,20230705HTSK02023
164,김민식,2,0,0,0,0,0,1,0.236,2023,07,05,SSG,KIA,홈,20230705HTSK02023
165,최원준,6,2,1,0,0,1,1,0.227,2023,07,05,SSG,KIA,원정,20230705HTSK02023
166,김도영,6,4,4,3,2,0,0,0.378,2023,07,05,SSG,KIA,원정,20230705HTSK02023
167,나성범,5,3,4,3,1,0,0,0.406,2023,07,05,SSG,KIA,원정,20230705HTSK02023
168,이우성,1,0,0,0,0,0,0,0.305,2023,07,05,SSG,KIA,원정,20230705HTSK02023
169,최형우,2,2,0,0,0,3,1,0.288,2023,07,05,SSG,KIA,원정,20230705HTSK02023
170,고종욱,0,1,0,0,0,1,0,0.299,2023,07,05,SSG,KIA,원정,20230705HTSK02023
171,소크라테,5,0,0,2,0,0,0,0.287,2023,07,05,SSG,KIA,원정,20230705HTSK02023
172,이창진,0,1,0,0,0,1,0,0.240,2023,07,05,SSG,KIA,원정,20230705HTSK02023
173,황대인,6,0,3,3,0,0,0,0.244,2023,07,05,SSG,KIA,원정,20230705HTSK02023
174,김규성,3,1,0,0,0,1,1,0.190,2023,07,05,SSG,KIA,원정,20230705HTSK02023
175,최정용,1,0,0,0,0,0,1,0.091,2023,07,05,SSG,KIA,원정,20230705HTSK02023
176,한준수,5,2,3,3,1,0,1,0.429,2023,07,05,SSG,KIA,원정,20230705HTSK02023
177,김태군,0,0,0,1,0,0,0,0.256,2023,07,05,SSG,KIA,원정,20230705HTSK02023
178,박찬호,4,1,2,1,0,1,0,0.273,2023,07,05,SSG,KIA,원정,20230705HTSK02023
179,홍창기,5,1,2,2,0,0,1,0.326,2023,07,05,LG,KT,홈,20230705KTLG02023
180,이재원,3,0,0,0,0,0,2,0.176,2023,07,05,LG,KT,홈,20230705KTLG02023
181,문성주,0,1,0,0,0,1,0,0.311,2023,07,05,LG,KT,홈,20230705KTLG02023
182,김현수,4,0,0,0,0,0,0,0.295,2023,07,05,LG,KT,홈,20230705KTLG02023
183,오스틴,4,0,1,2,0,0,0,0.300,2023,07,05,LG,KT,홈,20230705KTLG02023
184,박동원,4,0,1,0,0,0,2,0.275,2023,07,05,LG,KT,홈,20230705KTLG02023
185,문보경,3,0,0,0,0,1,1,0.290,2023,07,05,LG,KT,홈,20230705KTLG02023
186,김민성,1,0,0,0,0,0,0,0.288,2023,07,05,LG,KT,홈,20230705KTLG02023
187,오지환,3,0,0,0,0,0,1,0.259,2023,07,05,LG,KT,홈,20230705KTLG02023
188,손호영,3,1,1,0,0,0,1,0.333,2023,07,05,LG,KT,홈,20230705KTLG02023
189,신민재,1,0,1,0,0,0,0,0.329,2023,07,05,LG,KT,홈,20230705KTLG02023
190,박해민,4,1,1,0,0,0,0,0.285,2023,07,05,LG,KT,홈,20230705KTLG02023
191,김상수,5,2,3,3,1,0,0,0.305,2023,07,05,LG,KT,원정,20230705KTLG02023
192,김민혁,4,1,1,0,0,0,1,0.278,2023,07,05,LG,KT,원정,20230705KTLG02023
193,조용호,1,0,0,0,0,0,0,0.220,2023,07,05,LG,KT,원정,20230705KTLG02023
194,알드,5,2,2,1,0,0,1,0.319,2023,07,05,LG,KT,원정,20230705KTLG02023
195,박병호,3,0,1,1,0,1,0,0.263,2023,07,05,LG,KT,원정,20230705KTLG02023
196,오윤석,0,0,0,0,0,0,0,0.230,2023,07,05,LG,KT,원정,20230705KTLG02023
197,황재균,4,1,0,0,0,1,2,0.321,2023,07,05,LG,KT,원정,20230705KTLG02023
198,강현우,4,0,1,1,0,0,0,0.235,2023,07,05,LG,KT,원정,20230705KTLG02023
199,장성우,1,0,1,0,0,0,0,0.288,2023,07,05,LG,KT,원정,20230705KTLG02023
200,박경수,3,0,0,0,0,0,0,0.212,2023,07,05,LG,KT,원정,20230705KTLG02023
201,문상철,1,0,0,0,0,0,0,0.273,2023,07,05,LG,KT,원정,20230705KTLG02023
202,이상호,1,0,0,0,0,0,0,0.163,2023,07,05,LG,KT,원정,20230705KTLG02023
203,안치영,4,1,2,0,0,0,1,0.295,2023,07,05,LG,KT,원정,20230705KTLG02023
204,배정대,3,1,0,0,0,1,1,0.187,2023,07,05,LG,KT,원정,20230705KTLG02023
205,이진영,4,0,0,0,0,0,2,0.241,2023,07,05,한화,롯데,홈,20230705LTHH02023
206,김인환,3,1,1,0,0,1,1,0.240,2023,07,05,한화,롯데,홈,20230705LTHH02023
207,노시환,3,1,1,2,1,1,0,0.315,2023,07,05,한화,롯데,홈,20230705LTHH02023
208,윌리엄스,4,1,1,0,0,0,0,0.208,2023,07,05,한화,롯데,홈,20230705LTHH02023
209,채은성,4,1,0,0,0,0,1,0.297,2023,07,05,한화,롯데,홈,20230705LTHH02023
210,문현빈,3,0,0,0,0,0,1,0.242,2023,07,05,한화,롯데,홈,20230705LTHH02023
211,권광민,1,1,1,0,0,0,0,0.206,2023,07,05,한화,롯데,홈,20230705LTHH02023
212,최재훈,3,0,2,3,0,1,0,0.257,2023,07,05,한화,롯데,홈,20230705LTHH02023
213,정은원,4,0,0,0,0,0,0,0.218,2023,07,05,한화,롯데,홈,20230705LTHH02023
214,이도윤,3,0,1,0,0,0,0,0.238,2023,07,05,한화,롯데,홈,20230705LTHH02023
215,고승민,4,0,0,0,0,1,2,0.239,2023,07,05,한화,롯데,원정,20230705LTHH02023
216,윤동희,4,0,1,0,0,0,1,0.314,2023,07,05,한화,롯데,원정,20230705LTHH02023
217,안치홍,3,1,1,0,0,1,1,0.278,2023,07,05,한화,롯데,원정,20230705LTHH02023
218,렉스,4,1,1,2,1,0,2,0.250,2023,07,05,한화,롯데,원정,20230705LTHH02023
219,전준우,4,0,0,0,0,0,0,0.272,2023,07,05,한화,롯데,원정,20230705LTHH02023
220,노진혁,4,0,0,0,0,0,2,0.267,2023,07,05,한화,롯데,원정,20230705LTHH02023
221,박승욱,2,1,1,0,0,0,1,0.285,2023,07,05,한화,롯데,원정,20230705LTHH02023
222,신윤후,2,0,0,0,0,0,0,0.063,2023,07,05,한화,롯데,원정,20230705LTHH02023
223,유강남,4,0,2,0,0,0,1,0.230,2023,07,05,한화,롯데,원정,20230705LTHH02023
224,김민석,2,0,1,1,0,0,0,0.255,2023,07,05,한화,롯데,원정,20230705LTHH02023
225,한동희,1,0,1,0,0,1,0,0.228,2023,07,05,한화,롯데,원정,20230705LTHH02023
226,이학주,0,0,0,0,0,0,0,0.220,2023,07,05,한화,롯데,원정,20230705LTHH02023
227,김준완,3,0,0,0,0,1,3,0.224,2023,07,05,키움,NC,홈,20230705NCWO02023
228,김혜성,4,1,1,0,0,0,2,0.327,2023,07,05,키움,NC,홈,20230705NCWO02023
229,이정후,4,1,3,0,0,0,0,0.313,2023,07,05,키움,NC,홈,20230705NCWO02023
230,김웅빈,3,0,2,2,0,1,1,0.207,2023,07,05,키움,NC,홈,20230705NCWO02023
231,임지열,3,0,0,0,0,1,2,0.241,2023,07,05,키움,NC,홈,20230705NCWO02023
232,송성문,3,0,1,0,0,0,0,0.244,2023,07,05,키움,NC,홈,20230705NCWO02023
233,이지영,3,0,0,0,0,0,2,0.280,2023,07,05,키움,NC,홈,20230705NCWO02023
234,김수환,2,0,0,0,0,0,1,0.182,2023,07,05,키움,NC,홈,20230705NCWO02023
235,이형종,1,0,0,0,0,0,0,0.233,2023,07,05,키움,NC,홈,20230705NCWO02023
236,김주형,3,0,1,0,0,0,1,0.167,2023,07,05,키움,NC,홈,20230705NCWO02023
237,손아섭,4,0,1,0,0,0,0,0.318,2023,07,05,키움,NC,원정,20230705NCWO02023
238,서호철,3,0,0,0,0,1,1,0.321,2023,07,05,키움,NC,원정,20230705NCWO02023
239,박민우,4,0,0,0,0,0,1,0.317,2023,07,05,키움,NC,원정,20230705NCWO02023
240,권희동,4,0,1,0,0,0,1,0.260,2023,07,05,키움,NC,원정,20230705NCWO02023
241,마틴,2,0,1,0,0,2,0,0.267,2023,07,05,키움,NC,원정,20230705NCWO02023
242,윤형준,3,0,0,0,0,0,1,0.278,2023,07,05,키움,NC,원정,20230705NCWO02023
243,천재환,3,0,0,0,0,0,1,0.276,2023,07,05,키움,NC,원정,20230705NCWO02023
244,박세혁,2,0,0,0,0,0,2,0.210,2023,07,05,키움,NC,원정,20230705NCWO02023
245,안중열,1,0,0,0,0,0,0,0.174,2023,07,05,키움,NC,원정,20230705NCWO02023
246,김주원,2,0,1,0,0,1,1,0.240,2023,07,05,키움,NC,원정,20230705NCWO02023
247,김현준,5,1,4,1,0,0,0,0.322,2023,07,05,삼성,두산,홈,20230705OBSS02023
248,김동진,5,0,1,1,0,0,3,0.350,2023,07,05,삼성,두산,홈,20230705OBSS02023
249,피렐라,5,0,1,0,0,0,0,0.271,2023,07,05,삼성,두산,홈,20230705OBSS02023
250,강민호,3,0,1,0,0,1,0,0.313,2023,07,05,삼성,두산,홈,20230705OBSS02023
251,김영웅,0,0,0,0,0,0,0,0.175,2023,07,05,삼성,두산,홈,20230705OBSS02023
252,김재성,0,0,0,0,0,0,0,0.224,2023,07,05,삼성,두산,홈,20230705OBSS02023
253,오재일,3,0,0,0,0,1,1,0.183,2023,07,05,삼성,두산,홈,20230705OBSS02023
254,강한울,0,0,0,0,0,0,0,0.183,2023,07,05,삼성,두산,홈,20230705OBSS02023
255,이재현,4,1,0,0,0,0,1,0.227,2023,07,05,삼성,두산,홈,20230705OBSS02023
256,안주형,1,0,0,0,0,0,1,0.263,2023,07,05,삼성,두산,홈,20230705OBSS02023
257,류지혁,3,1,1,1,0,0,1,0.269,2023,07,05,삼성,두산,홈,20230705OBSS02023
258,류승민,2,0,0,0,0,0,1,0.220,2023,07,05,삼성,두산,홈,20230705OBSS02023
259,구자욱,1,0,0,0,0,0,0,0.292,2023,07,05,삼성,두산,홈,20230705OBSS02023
260,이성규,1,0,1,1,0,0,0,0.163,2023,07,05,삼성,두산,홈,20230705OBSS02023
261,김성윤,3,1,1,0,0,1,0,0.176,2023,07,05,삼성,두산,홈,20230705OBSS02023
262,정수빈,4,0,0,1,0,1,1,0.254,2023,07,05,삼성,두산,원정,20230705OBSS02023
263,허경민,5,0,2,0,0,0,1,0.272,2023,07,05,삼성,두산,원정,20230705OBSS02023
264,김재환,3,1,0,0,0,2,1,0.249,2023,07,05,삼성,두산,원정,20230705OBSS02023
265,양의지,4,1,1,0,0,1,0,0.323,2023,07,05,삼성,두산,원정,20230705OBSS02023
266,양석환,4,2,1,0,0,1,0,0.284,2023,07,05,삼성,두산,원정,20230705OBSS02023
267,로하스,3,1,1,1,0,1,0,0.215,2023,07,05,삼성,두산,원정,20230705OBSS02023
268,홍성호,1,0,0,0,0,0,0,0.364,2023,07,05,삼성,두산,원정,20230705OBSS02023
269,조수행,0,0,0,0,0,0,0,0.163,2023,07,05,삼성,두산,원정,20230705OBSS02023
270,강승호,5,1,4,4,0,0,0,0.257,2023,07,05,삼성,두산,원정,20230705OBSS02023
271,장승현,3,1,1,0,0,1,1,0.191,2023,07,05,삼성,두산,원정,20230705OBSS02023
272,김재호,2,0,1,1,0,2,0,0.299,2023,07,05,삼성,두산,원정,20230705OBSS02023
