,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
0,손아섭,4,1,1,0,0,0,1,0.312,2018,04,22,롯데,SSG,홈,20180422SKLT02018
1,전준우,1,0,0,0,0,0,0,0.226,2018,04,22,롯데,SSG,홈,20180422SKLT02018
2,문규현,4,1,2,1,0,0,0,0.225,2018,04,22,롯데,SSG,홈,20180422SKLT02018
3,채태인,4,1,1,1,0,0,2,0.286,2018,04,22,롯데,SSG,홈,20180422SKLT02018
4,이대호,4,0,2,0,0,0,1,0.388,2018,04,22,롯데,SSG,홈,20180422SKLT02018
5,이병규,3,1,1,0,0,1,1,0.324,2018,04,22,롯데,SSG,홈,20180422SKLT02018
6,민병헌,4,0,1,1,0,0,0,0.308,2018,04,22,롯데,SSG,홈,20180422SKLT02018
7,한동희,4,0,0,0,0,0,3,0.238,2018,04,22,롯데,SSG,홈,20180422SKLT02018
8,신본기,3,0,1,1,0,1,0,0.342,2018,04,22,롯데,SSG,홈,20180422SKLT02018
9,김사훈,2,0,0,0,0,0,0,0.261,2018,04,22,롯데,SSG,홈,20180422SKLT02018
10,김문호,1,0,0,0,0,0,0,0.277,2018,04,22,롯데,SSG,홈,20180422SKLT02018
11,나종덕,0,0,0,0,0,0,0,0.030,2018,04,22,롯데,SSG,홈,20180422SKLT02018
12,김동한,1,0,0,0,0,0,1,0.176,2018,04,22,롯데,SSG,홈,20180422SKLT02018
13,노수광,3,2,0,0,0,1,2,0.275,2018,04,22,롯데,SSG,원정,20180422SKLT02018
14,한동민,1,0,0,0,0,0,0,0.275,2018,04,22,롯데,SSG,원정,20180422SKLT02018
15,나주환,5,2,3,7,2,1,0,0.239,2018,04,22,롯데,SSG,원정,20180422SKLT02018
16,최정,4,1,1,0,0,1,2,0.278,2018,04,22,롯데,SSG,원정,20180422SKLT02018
17,김동엽,3,1,2,1,0,2,1,0.289,2018,04,22,롯데,SSG,원정,20180422SKLT02018
18,최승준,4,0,1,0,0,1,0,0.280,2018,04,22,롯데,SSG,원정,20180422SKLT02018
19,이재원,5,2,2,1,0,0,0,0.333,2018,04,22,롯데,SSG,원정,20180422SKLT02018
20,이성우,0,0,0,0,0,0,0,0.125,2018,04,22,롯데,SSG,원정,20180422SKLT02018
21,정의윤,5,0,2,1,0,0,0,0.231,2018,04,22,롯데,SSG,원정,20180422SKLT02018
22,정진기,0,0,0,0,0,0,0,0.265,2018,04,22,롯데,SSG,원정,20180422SKLT02018
23,박성한,3,0,0,0,0,2,2,0.091,2018,04,22,롯데,SSG,원정,20180422SKLT02018
24,김성현,4,2,2,0,0,1,0,0.256,2018,04,22,롯데,SSG,원정,20180422SKLT02018
25,이용규,3,0,2,0,0,0,0,0.345,2018,04,22,한화,키움,홈,20180422WOHH02018
26,이동훈,1,0,0,0,0,0,0,0.000,2018,04,22,한화,키움,홈,20180422WOHH02018
27,하주석,4,0,0,0,0,0,3,0.218,2018,04,22,한화,키움,홈,20180422WOHH02018
28,송광민,3,1,1,0,0,0,1,0.385,2018,04,22,한화,키움,홈,20180422WOHH02018
29,김회성,1,0,0,0,0,0,0,0.267,2018,04,22,한화,키움,홈,20180422WOHH02018
30,호잉,3,0,1,0,0,0,1,0.388,2018,04,22,한화,키움,홈,20180422WOHH02018
31,이성열,3,0,0,0,0,0,1,0.289,2018,04,22,한화,키움,홈,20180422WOHH02018
32,김태균,3,0,0,0,0,0,0,0.279,2018,04,22,한화,키움,홈,20180422WOHH02018
33,양성우,3,0,1,0,0,0,0,0.316,2018,04,22,한화,키움,홈,20180422WOHH02018
34,지성준,3,0,0,0,0,0,1,0.286,2018,04,22,한화,키움,홈,20180422WOHH02018
35,정근우,2,0,0,0,0,0,0,0.263,2018,04,22,한화,키움,홈,20180422WOHH02018
36,정경운,1,0,0,0,0,0,1,0.000,2018,04,22,한화,키움,홈,20180422WOHH02018
37,이정후,5,1,3,1,0,0,0,0.350,2018,04,22,한화,키움,원정,20180422WOHH02018
38,고종욱,5,2,2,2,1,0,2,0.241,2018,04,22,한화,키움,원정,20180422WOHH02018
39,김하성,5,1,2,2,1,0,0,0.286,2018,04,22,한화,키움,원정,20180422WOHH02018
40,김지수,0,0,0,0,0,0,0,0.263,2018,04,22,한화,키움,원정,20180422WOHH02018
41,초이스,5,1,1,0,0,0,1,0.263,2018,04,22,한화,키움,원정,20180422WOHH02018
42,박정음,0,0,0,0,0,0,0,0.000,2018,04,22,한화,키움,원정,20180422WOHH02018
43,김태완,5,1,1,0,0,0,2,0.224,2018,04,22,한화,키움,원정,20180422WOHH02018
44,김민성,4,1,1,1,0,0,0,0.282,2018,04,22,한화,키움,원정,20180422WOHH02018
45,장영석,1,0,0,0,0,0,0,0.149,2018,04,22,한화,키움,원정,20180422WOHH02018
46,임병욱,5,2,3,1,0,0,0,0.329,2018,04,22,한화,키움,원정,20180422WOHH02018
47,김혜성,4,1,1,1,0,1,2,0.209,2018,04,22,한화,키움,원정,20180422WOHH02018
48,박동원,3,0,1,2,0,2,0,0.173,2018,04,22,한화,키움,원정,20180422WOHH02018
49,홍현빈,3,0,0,0,0,0,2,0.231,2018,04,24,KT,롯데,홈,20180424LTKT02018
50,오태곤,1,0,1,0,0,1,0,0.254,2018,04,24,KT,롯데,홈,20180424LTKT02018
51,강백호,3,1,1,0,0,1,1,0.274,2018,04,24,KT,롯데,홈,20180424LTKT02018
52,유한준,0,0,0,1,0,1,0,0.417,2018,04,24,KT,롯데,홈,20180424LTKT02018
53,로하스,4,1,0,0,0,1,3,0.241,2018,04,24,KT,롯데,홈,20180424LTKT02018
54,윤석민,5,1,1,4,1,0,1,0.292,2018,04,24,KT,롯데,홈,20180424LTKT02018
55,박경수,3,0,0,0,0,0,3,0.319,2018,04,24,KT,롯데,홈,20180424LTKT02018
56,김지열,2,1,0,0,0,0,0,0.000,2018,04,24,KT,롯데,홈,20180424LTKT02018
57,황재균,4,1,2,0,0,1,0,0.311,2018,04,24,KT,롯데,홈,20180424LTKT02018
58,이진영,4,1,1,1,0,1,0,0.268,2018,04,24,KT,롯데,홈,20180424LTKT02018
59,장성우,3,1,1,1,1,0,1,0.200,2018,04,24,KT,롯데,홈,20180424LTKT02018
60,이준수,2,0,1,1,0,0,0,0.400,2018,04,24,KT,롯데,홈,20180424LTKT02018
61,박기혁,5,1,2,0,0,0,2,0.325,2018,04,24,KT,롯데,홈,20180424LTKT02018
62,전준우,5,2,2,1,0,1,0,0.239,2018,04,24,KT,롯데,원정,20180424LTKT02018
63,문규현,4,2,1,0,0,1,0,0.227,2018,04,24,KT,롯데,원정,20180424LTKT02018
64,김동한,1,0,1,0,0,0,0,0.222,2018,04,24,KT,롯데,원정,20180424LTKT02018
65,손아섭,5,1,1,1,0,0,0,0.306,2018,04,24,KT,롯데,원정,20180424LTKT02018
66,김문호,1,0,0,0,0,0,0,0.271,2018,04,24,KT,롯데,원정,20180424LTKT02018
67,이대호,5,2,2,3,1,0,0,0.389,2018,04,24,KT,롯데,원정,20180424LTKT02018
68,황진수,0,0,0,0,0,0,0,0.000,2018,04,24,KT,롯데,원정,20180424LTKT02018
69,채태인,1,0,0,0,0,0,0,0.281,2018,04,24,KT,롯데,원정,20180424LTKT02018
70,민병헌,4,3,4,4,2,0,0,0.341,2018,04,24,KT,롯데,원정,20180424LTKT02018
71,이병규,4,1,1,0,0,1,2,0.317,2018,04,24,KT,롯데,원정,20180424LTKT02018
72,한동희,5,1,2,1,0,0,1,0.250,2018,04,24,KT,롯데,원정,20180424LTKT02018
73,신본기,4,2,2,3,1,0,1,0.351,2018,04,24,KT,롯데,원정,20180424LTKT02018
74,나종덕,3,0,1,1,0,1,2,0.056,2018,04,24,KT,롯데,원정,20180424LTKT02018
75,박해민,4,2,1,1,0,1,0,0.269,2018,04,24,삼성,NC,홈,20180424NCSS02018
76,김상수,3,2,1,3,1,2,0,0.274,2018,04,24,삼성,NC,홈,20180424NCSS02018
77,이원석,4,1,1,1,0,0,0,0.297,2018,04,24,삼성,NC,홈,20180424NCSS02018
78,최영진,1,0,0,0,0,0,1,0.091,2018,04,24,삼성,NC,홈,20180424NCSS02018
79,러프,4,0,1,1,0,0,2,0.340,2018,04,24,삼성,NC,홈,20180424NCSS02018
80,김헌곤,3,0,2,1,0,1,1,0.372,2018,04,24,삼성,NC,홈,20180424NCSS02018
81,강민호,4,0,0,0,0,0,1,0.209,2018,04,24,삼성,NC,홈,20180424NCSS02018
82,박찬도,3,1,0,0,0,1,1,0.233,2018,04,24,삼성,NC,홈,20180424NCSS02018
83,이성곤,2,1,1,0,0,2,1,0.286,2018,04,24,삼성,NC,홈,20180424NCSS02018
84,손주인,3,0,0,0,0,0,0,0.000,2018,04,24,삼성,NC,홈,20180424NCSS02018
85,강한울,0,0,0,0,0,0,0,0.273,2018,04,24,삼성,NC,홈,20180424NCSS02018
86,이상호,3,0,0,0,0,0,0,0.226,2018,04,24,삼성,NC,원정,20180424NCSS02018
87,박민우,1,0,0,0,0,0,0,0.218,2018,04,24,삼성,NC,원정,20180424NCSS02018
88,이종욱,3,0,1,0,0,0,1,0.197,2018,04,24,삼성,NC,원정,20180424NCSS02018
89,이재율,1,0,0,0,0,0,1,0.000,2018,04,24,삼성,NC,원정,20180424NCSS02018
90,나성범,3,0,0,0,0,0,2,0.350,2018,04,24,삼성,NC,원정,20180424NCSS02018
91,강진성,1,0,0,0,0,0,1,0.250,2018,04,24,삼성,NC,원정,20180424NCSS02018
92,스크럭스,4,0,0,0,0,0,1,0.212,2018,04,24,삼성,NC,원정,20180424NCSS02018
93,박석민,3,0,1,0,0,0,0,0.292,2018,04,24,삼성,NC,원정,20180424NCSS02018
94,노진혁,1,0,0,0,0,0,0,0.250,2018,04,24,삼성,NC,원정,20180424NCSS02018
95,모창민,2,1,0,0,0,1,1,0.231,2018,04,24,삼성,NC,원정,20180424NCSS02018
96,김성욱,3,1,2,0,0,0,0,0.227,2018,04,24,삼성,NC,원정,20180424NCSS02018
97,지석훈,3,0,1,2,0,0,0,0.227,2018,04,24,삼성,NC,원정,20180424NCSS02018
98,정범모,1,0,0,0,0,0,1,0.157,2018,04,24,삼성,NC,원정,20180424NCSS02018
99,박광열,2,0,0,0,0,0,1,0.000,2018,04,24,삼성,NC,원정,20180424NCSS02018
100,노수광,3,2,2,2,0,3,0,0.292,2018,04,24,SSG,두산,홈,20180424OBSK02018
101,한동민,4,2,1,2,0,2,1,0.274,2018,04,24,SSG,두산,홈,20180424OBSK02018
102,최정,6,1,2,3,1,0,2,0.281,2018,04,24,SSG,두산,홈,20180424OBSK02018
103,로맥,3,1,1,1,0,0,0,0.382,2018,04,24,SSG,두산,홈,20180424OBSK02018
104,최승준,1,0,0,0,0,0,0,0.275,2018,04,24,SSG,두산,홈,20180424OBSK02018
105,김동엽,5,0,1,0,0,0,1,0.284,2018,04,24,SSG,두산,홈,20180424OBSK02018
106,정의윤,4,0,0,0,0,1,2,0.214,2018,04,24,SSG,두산,홈,20180424OBSK02018
107,이재원,2,0,1,1,0,1,1,0.338,2018,04,24,SSG,두산,홈,20180424OBSK02018
108,이성우,2,1,1,0,0,0,0,0.200,2018,04,24,SSG,두산,홈,20180424OBSK02018
109,나주환,5,1,1,0,0,0,0,0.236,2018,04,24,SSG,두산,홈,20180424OBSK02018
110,김성현,4,1,3,0,0,1,0,0.302,2018,04,24,SSG,두산,홈,20180424OBSK02018
111,정진기,0,0,0,0,0,0,0,0.265,2018,04,24,SSG,두산,홈,20180424OBSK02018
112,정진호,4,1,1,1,0,1,0,0.276,2018,04,24,SSG,두산,원정,20180424OBSK02018
113,백민기,0,0,0,0,0,0,0,0.250,2018,04,24,SSG,두산,원정,20180424OBSK02018
114,최주환,4,1,2,1,0,0,2,0.301,2018,04,24,SSG,두산,원정,20180424OBSK02018
115,허경민,0,0,0,0,0,0,0,0.224,2018,04,24,SSG,두산,원정,20180424OBSK02018
116,박건우,4,0,1,1,0,0,1,0.297,2018,04,24,SSG,두산,원정,20180424OBSK02018
117,김재환,5,1,1,0,0,0,2,0.298,2018,04,24,SSG,두산,원정,20180424OBSK02018
118,조수행,0,0,0,0,0,0,0,0.222,2018,04,24,SSG,두산,원정,20180424OBSK02018
119,양의지,5,2,3,2,1,0,0,0.403,2018,04,24,SSG,두산,원정,20180424OBSK02018
120,오재일,4,1,0,0,0,1,1,0.218,2018,04,24,SSG,두산,원정,20180424OBSK02018
121,류지혁,0,0,0,0,0,0,0,0.423,2018,04,24,SSG,두산,원정,20180424OBSK02018
122,김재호,4,2,1,0,0,1,0,0.343,2018,04,24,SSG,두산,원정,20180424OBSK02018
123,김민혁,4,1,1,3,1,0,3,0.333,2018,04,24,SSG,두산,원정,20180424OBSK02018
124,오재원,3,1,1,1,1,1,1,0.290,2018,04,24,SSG,두산,원정,20180424OBSK02018
125,이형종,4,1,1,0,0,0,1,0.294,2018,04,24,LG,키움,홈,20180424WOLG02018
126,임훈,1,0,0,0,0,0,0,0.278,2018,04,24,LG,키움,홈,20180424WOLG02018
127,오지환,5,1,1,0,0,0,0,0.242,2018,04,24,LG,키움,홈,20180424WOLG02018
128,윤진호,0,0,0,0,0,0,0,0.000,2018,04,24,LG,키움,홈,20180424WOLG02018
129,박용택,4,2,2,2,0,1,0,0.344,2018,04,24,LG,키움,홈,20180424WOLG02018
130,김현수,2,1,1,0,0,2,0,0.327,2018,04,24,LG,키움,홈,20180424WOLG02018
131,채은성,4,1,2,4,1,0,1,0.261,2018,04,24,LG,키움,홈,20180424WOLG02018
132,양석환,3,0,0,0,0,0,0,0.272,2018,04,24,LG,키움,홈,20180424WOLG02018
133,김용의,3,1,2,0,0,1,0,0.242,2018,04,24,LG,키움,홈,20180424WOLG02018
134,정상호,1,0,0,0,0,0,0,0.250,2018,04,24,LG,키움,홈,20180424WOLG02018
135,유강남,2,1,1,2,1,0,0,0.375,2018,04,24,LG,키움,홈,20180424WOLG02018
136,강승호,3,0,0,0,0,0,1,0.227,2018,04,24,LG,키움,홈,20180424WOLG02018
137,이정후,3,0,0,0,0,1,0,0.340,2018,04,24,LG,키움,원정,20180424WOLG02018
138,고종욱,5,0,0,1,0,0,1,0.227,2018,04,24,LG,키움,원정,20180424WOLG02018
139,김하성,4,0,1,0,0,1,0,0.284,2018,04,24,LG,키움,원정,20180424WOLG02018
140,초이스,4,0,1,0,0,1,1,0.262,2018,04,24,LG,키움,원정,20180424WOLG02018
141,김태완,2,1,0,0,0,1,0,0.216,2018,04,24,LG,키움,원정,20180424WOLG02018
142,장영석,1,0,0,0,0,0,0,0.146,2018,04,24,LG,키움,원정,20180424WOLG02018
143,김민성,4,0,1,0,0,0,0,0.281,2018,04,24,LG,키움,원정,20180424WOLG02018
144,이택근,3,0,1,0,0,1,0,0.217,2018,04,24,LG,키움,원정,20180424WOLG02018
145,김혜성,2,0,1,1,0,1,1,0.222,2018,04,24,LG,키움,원정,20180424WOLG02018
146,임병욱,1,1,1,0,0,0,0,0.338,2018,04,24,LG,키움,원정,20180424WOLG02018
147,박동원,2,0,1,0,0,1,0,0.185,2018,04,24,LG,키움,원정,20180424WOLG02018
148,김재현,1,0,0,0,0,0,1,0.211,2018,04,24,LG,키움,원정,20180424WOLG02018
149,김선빈,4,1,1,0,0,0,0,0.306,2018,04,25,KIA,한화,홈,20180425HHHT02018
150,버나디나,4,0,1,0,0,0,1,0.287,2018,04,25,KIA,한화,홈,20180425HHHT02018
151,김주찬,4,1,1,0,0,0,0,0.337,2018,04,25,KIA,한화,홈,20180425HHHT02018
152,최형우,4,0,2,2,0,0,2,0.360,2018,04,25,KIA,한화,홈,20180425HHHT02018
153,나지완,4,0,0,0,0,0,3,0.286,2018,04,25,KIA,한화,홈,20180425HHHT02018
154,서동욱,3,0,1,0,0,0,0,0.261,2018,04,25,KIA,한화,홈,20180425HHHT02018
155,홍재호,1,0,0,0,0,0,0,0.308,2018,04,25,KIA,한화,홈,20180425HHHT02018
156,정성훈,4,0,0,0,0,0,1,0.278,2018,04,25,KIA,한화,홈,20180425HHHT02018
157,김민식,4,0,1,0,0,0,0,0.345,2018,04,25,KIA,한화,홈,20180425HHHT02018
158,이명기,3,0,0,0,0,0,1,0.210,2018,04,25,KIA,한화,홈,20180425HHHT02018
159,이용규,4,1,1,0,0,0,0,0.341,2018,04,25,KIA,한화,원정,20180425HHHT02018
160,하주석,4,1,2,2,1,0,0,0.231,2018,04,25,KIA,한화,원정,20180425HHHT02018
161,송광민,4,0,0,0,0,0,0,0.368,2018,04,25,KIA,한화,원정,20180425HHHT02018
162,오선진,0,0,0,0,0,0,0,0.273,2018,04,25,KIA,한화,원정,20180425HHHT02018
163,호잉,4,0,0,0,0,0,1,0.371,2018,04,25,KIA,한화,원정,20180425HHHT02018
164,김태균,4,0,1,0,0,0,0,0.277,2018,04,25,KIA,한화,원정,20180425HHHT02018
165,이동훈,0,1,0,0,0,0,0,0.000,2018,04,25,KIA,한화,원정,20180425HHHT02018
166,정근우,4,0,1,0,0,0,2,0.262,2018,04,25,KIA,한화,원정,20180425HHHT02018
167,양성우,3,0,0,0,0,1,1,0.304,2018,04,25,KIA,한화,원정,20180425HHHT02018
168,김회성,2,0,0,0,0,1,1,0.235,2018,04,25,KIA,한화,원정,20180425HHHT02018
169,이성열,1,0,1,1,0,0,0,0.304,2018,04,25,KIA,한화,원정,20180425HHHT02018
170,지성준,3,0,0,0,0,0,1,0.263,2018,04,25,KIA,한화,원정,20180425HHHT02018
171,최재훈,1,0,0,0,0,0,1,0.191,2018,04,25,KIA,한화,원정,20180425HHHT02018
172,심우준,5,0,2,1,0,0,0,0.339,2018,04,25,KT,롯데,홈,20180425LTKT02018
173,로하스,5,0,1,0,0,0,3,0.239,2018,04,25,KT,롯데,홈,20180425LTKT02018
174,유한준,4,0,2,1,0,1,1,0.420,2018,04,25,KT,롯데,홈,20180425LTKT02018
175,윤석민,4,0,1,0,0,1,0,0.291,2018,04,25,KT,롯데,홈,20180425LTKT02018
176,박경수,5,1,1,0,0,0,0,0.313,2018,04,25,KT,롯데,홈,20180425LTKT02018
177,황재균,5,0,1,0,0,0,1,0.306,2018,04,25,KT,롯데,홈,20180425LTKT02018
178,장성우,4,0,0,0,0,1,2,0.186,2018,04,25,KT,롯데,홈,20180425LTKT02018
179,김지열,2,0,0,0,0,0,1,0.000,2018,04,25,KT,롯데,홈,20180425LTKT02018
180,강백호,2,1,1,1,0,0,0,0.278,2018,04,25,KT,롯데,홈,20180425LTKT02018
181,오태곤,3,2,3,1,1,1,0,0.290,2018,04,25,KT,롯데,홈,20180425LTKT02018
182,전준우,4,1,3,0,0,1,0,0.268,2018,04,25,KT,롯데,원정,20180425LTKT02018
183,문규현,4,0,0,0,0,0,0,0.208,2018,04,25,KT,롯데,원정,20180425LTKT02018
184,손아섭,5,0,1,0,0,0,1,0.301,2018,04,25,KT,롯데,원정,20180425LTKT02018
185,이대호,5,1,3,1,0,0,1,0.400,2018,04,25,KT,롯데,원정,20180425LTKT02018
186,민병헌,5,1,2,0,0,0,0,0.345,2018,04,25,KT,롯데,원정,20180425LTKT02018
187,김문호,5,0,3,2,0,0,0,0.302,2018,04,25,KT,롯데,원정,20180425LTKT02018
188,한동희,3,0,0,0,0,0,1,0.239,2018,04,25,KT,롯데,원정,20180425LTKT02018
189,이병규,1,0,1,0,0,0,0,0.333,2018,04,25,KT,롯데,원정,20180425LTKT02018
190,김동한,0,1,0,0,0,0,0,0.222,2018,04,25,KT,롯데,원정,20180425LTKT02018
191,신본기,2,1,1,1,1,0,0,0.354,2018,04,25,KT,롯데,원정,20180425LTKT02018
192,나종덕,3,0,1,0,0,0,1,0.077,2018,04,25,KT,롯데,원정,20180425LTKT02018
193,채태인,1,0,1,1,0,0,0,0.292,2018,04,25,KT,롯데,원정,20180425LTKT02018
194,황진수,0,0,0,0,0,0,0,0.000,2018,04,25,KT,롯데,원정,20180425LTKT02018
195,김사훈,0,0,0,0,0,0,0,0.261,2018,04,25,KT,롯데,원정,20180425LTKT02018
196,박해민,5,0,1,0,0,0,0,0.265,2018,04,25,삼성,NC,홈,20180425NCSS02018
197,김상수,4,0,0,1,0,0,2,0.263,2018,04,25,삼성,NC,홈,20180425NCSS02018
198,권정웅,0,0,0,0,0,0,0,0.000,2018,04,25,삼성,NC,홈,20180425NCSS02018
199,이원석,4,0,1,0,0,0,1,0.295,2018,04,25,삼성,NC,홈,20180425NCSS02018
200,러프,4,0,0,0,0,0,0,0.327,2018,04,25,삼성,NC,홈,20180425NCSS02018
201,김헌곤,4,0,0,0,0,0,0,0.357,2018,04,25,삼성,NC,홈,20180425NCSS02018
202,강민호,3,1,2,0,0,0,0,0.225,2018,04,25,삼성,NC,홈,20180425NCSS02018
203,김성훈,1,0,0,0,0,0,0,0.192,2018,04,25,삼성,NC,홈,20180425NCSS02018
204,박찬도,4,0,3,1,0,0,1,0.294,2018,04,25,삼성,NC,홈,20180425NCSS02018
205,이성곤,2,0,0,0,0,0,1,0.222,2018,04,25,삼성,NC,홈,20180425NCSS02018
206,배영섭,1,0,0,0,0,1,0,0.278,2018,04,25,삼성,NC,홈,20180425NCSS02018
207,강한울,3,1,1,0,0,0,1,0.275,2018,04,25,삼성,NC,홈,20180425NCSS02018
208,손주인,1,0,1,0,0,0,0,0.250,2018,04,25,삼성,NC,홈,20180425NCSS02018
209,박민우,3,0,0,0,0,0,1,0.211,2018,04,25,삼성,NC,원정,20180425NCSS02018
210,지석훈,0,1,0,0,0,1,0,0.227,2018,04,25,삼성,NC,원정,20180425NCSS02018
211,이종욱,5,1,2,0,0,0,1,0.211,2018,04,25,삼성,NC,원정,20180425NCSS02018
212,나성범,5,1,1,0,0,0,0,0.343,2018,04,25,삼성,NC,원정,20180425NCSS02018
213,스크럭스,3,1,1,1,0,0,1,0.216,2018,04,25,삼성,NC,원정,20180425NCSS02018
214,이재율,0,0,0,0,0,0,0,0.000,2018,04,25,삼성,NC,원정,20180425NCSS02018
215,강윤구,0,0,0,0,0,0,0,0.000,2018,04,25,삼성,NC,원정,20180425NCSS02018
216,이민호,0,0,0,0,0,0,0,0.000,2018,04,25,삼성,NC,원정,20180425NCSS02018
217,최준석,1,0,1,0,0,0,0,0.311,2018,04,25,삼성,NC,원정,20180425NCSS02018
218,이상호,0,1,0,0,0,0,0,0.226,2018,04,25,삼성,NC,원정,20180425NCSS02018
219,박석민,3,1,2,2,0,1,1,0.309,2018,04,25,삼성,NC,원정,20180425NCSS02018
220,배재환,0,0,0,0,0,0,0,0.000,2018,04,25,삼성,NC,원정,20180425NCSS02018
221,모창민,4,1,2,1,0,1,2,0.244,2018,04,25,삼성,NC,원정,20180425NCSS02018
222,노진혁,5,1,3,2,0,0,1,0.274,2018,04,25,삼성,NC,원정,20180425NCSS02018
223,김성욱,5,1,1,3,1,0,0,0.225,2018,04,25,삼성,NC,원정,20180425NCSS02018
224,정범모,4,0,0,0,0,0,0,0.145,2018,04,25,삼성,NC,원정,20180425NCSS02018
225,노수광,4,1,1,1,0,1,0,0.289,2018,04,25,SSG,두산,홈,20180425OBSK02018
226,한동민,4,1,2,2,1,1,0,0.286,2018,04,25,SSG,두산,홈,20180425OBSK02018
227,최정,4,0,0,0,0,0,2,0.270,2018,04,25,SSG,두산,홈,20180425OBSK02018
228,로맥,4,0,0,0,0,1,2,0.366,2018,04,25,SSG,두산,홈,20180425OBSK02018
229,김동엽,5,1,1,1,1,0,0,0.280,2018,04,25,SSG,두산,홈,20180425OBSK02018
230,최승준,5,0,3,0,0,0,0,0.304,2018,04,25,SSG,두산,홈,20180425OBSK02018
231,최항,0,1,0,0,0,0,0,0.283,2018,04,25,SSG,두산,홈,20180425OBSK02018
232,이재원,4,2,1,1,1,1,1,0.333,2018,04,25,SSG,두산,홈,20180425OBSK02018
233,나주환,5,1,2,2,0,0,2,0.247,2018,04,25,SSG,두산,홈,20180425OBSK02018
234,김성현,3,0,2,0,0,0,1,0.326,2018,04,25,SSG,두산,홈,20180425OBSK02018
235,박성한,1,0,0,0,0,0,1,0.083,2018,04,25,SSG,두산,홈,20180425OBSK02018
236,정진기,1,0,0,0,0,0,0,0.261,2018,04,25,SSG,두산,홈,20180425OBSK02018
237,류지혁,3,1,1,0,0,0,1,0.414,2018,04,25,SSG,두산,원정,20180425OBSK02018
238,허경민,2,1,1,0,0,0,1,0.232,2018,04,25,SSG,두산,원정,20180425OBSK02018
239,정진호,4,1,1,0,0,0,2,0.274,2018,04,25,SSG,두산,원정,20180425OBSK02018
240,백민기,1,0,0,0,0,0,1,0.200,2018,04,25,SSG,두산,원정,20180425OBSK02018
241,박건우,4,1,2,2,1,1,0,0.305,2018,04,25,SSG,두산,원정,20180425OBSK02018
242,김재환,4,0,1,0,0,0,1,0.295,2018,04,25,SSG,두산,원정,20180425OBSK02018
243,조수행,1,0,1,2,0,0,0,0.263,2018,04,25,SSG,두산,원정,20180425OBSK02018
244,양의지,4,1,2,1,1,1,0,0.407,2018,04,25,SSG,두산,원정,20180425OBSK02018
245,최주환,4,0,0,0,0,0,0,0.289,2018,04,25,SSG,두산,원정,20180425OBSK02018
246,김재호,4,0,1,0,0,0,1,0.338,2018,04,25,SSG,두산,원정,20180425OBSK02018
247,김민혁,3,0,0,0,0,0,1,0.300,2018,04,25,SSG,두산,원정,20180425OBSK02018
248,오재일,1,1,1,0,0,0,0,0.227,2018,04,25,SSG,두산,원정,20180425OBSK02018
249,오재원,3,0,1,0,0,0,0,0.292,2018,04,25,SSG,두산,원정,20180425OBSK02018
250,이형종,3,0,1,0,0,0,2,0.300,2018,04,25,LG,키움,홈,20180425WOLG02018
251,오지환,4,1,2,1,0,0,0,0.253,2018,04,25,LG,키움,홈,20180425WOLG02018
252,박용택,4,0,1,0,0,0,1,0.340,2018,04,25,LG,키움,홈,20180425WOLG02018
253,김현수,4,0,0,0,0,0,0,0.315,2018,04,25,LG,키움,홈,20180425WOLG02018
254,채은성,4,0,2,0,0,0,2,0.272,2018,04,25,LG,키움,홈,20180425WOLG02018
255,유강남,3,0,0,0,0,0,1,0.361,2018,04,25,LG,키움,홈,20180425WOLG02018
256,김용의,3,0,1,0,0,0,0,0.250,2018,04,25,LG,키움,홈,20180425WOLG02018
257,양석환,3,1,2,0,0,0,0,0.286,2018,04,25,LG,키움,홈,20180425WOLG02018
258,강승호,3,0,0,0,0,0,1,0.218,2018,04,25,LG,키움,홈,20180425WOLG02018
259,이정후,2,0,0,0,0,1,0,0.333,2018,04,25,LG,키움,원정,20180425WOLG02018
260,고종욱,4,0,0,0,0,0,1,0.217,2018,04,25,LG,키움,원정,20180425WOLG02018
261,김하성,3,0,0,0,0,1,0,0.277,2018,04,25,LG,키움,원정,20180425WOLG02018
262,초이스,4,1,1,0,0,0,1,0.262,2018,04,25,LG,키움,원정,20180425WOLG02018
263,장영석,4,0,1,0,0,0,1,0.154,2018,04,25,LG,키움,원정,20180425WOLG02018
264,김민성,4,0,0,0,0,0,0,0.269,2018,04,25,LG,키움,원정,20180425WOLG02018
265,이택근,3,0,3,0,0,0,0,0.308,2018,04,25,LG,키움,원정,20180425WOLG02018
266,박정음,1,0,0,0,0,0,0,0.000,2018,04,25,LG,키움,원정,20180425WOLG02018
267,김혜성,4,0,1,1,0,0,1,0.224,2018,04,25,LG,키움,원정,20180425WOLG02018
268,김재현,2,0,0,0,0,0,1,0.190,2018,04,25,LG,키움,원정,20180425WOLG02018
269,임병욱,1,0,0,0,0,0,1,0.333,2018,04,25,LG,키움,원정,20180425WOLG02018
270,박동원,0,0,0,0,0,0,0,0.185,2018,04,25,LG,키움,원정,20180425WOLG02018
271,김선빈,5,1,1,0,0,0,0,0.299,2018,04,26,KIA,한화,홈,20180426HHHT02018
